Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-02-12,Entire Country,Entire Country,0000,0.02,0.25,37.94,2023-02-05,3823.19,0.11,0.11,0.12,0.13,0.14,0.16,0.17,0.18,0.18,0.20,0.21,0.22,0.23,0.25,0.25
2023-02-12,dolnośląskie,Bolesławiecki,0201,0.00,0.24,31.73,2023-02-05,8.98,0.22,0.22,0.19,0.17,0.14,0.09,0.13,0.13,0.13,0.14,0.16,0.17,0.22,0.24,0.24
2023-02-12,dolnośląskie,Dzierżoniowski,0202,0.00,0.17,34.97,2023-02-05,9.99,0.16,0.16,0.17,0.16,0.14,0.13,0.07,0.07,0.07,0.13,0.14,0.14,0.16,0.16,0.17
2023-02-12,dolnośląskie,Głogowski,0203,0.00,0.42,42.45,2023-02-05,8.84,0.11,0.11,0.11,0.23,0.26,0.24,0.28,0.28,0.28,0.36,0.27,0.29,0.43,0.42,0.42
2023-02-12,dolnośląskie,Górowski,0204,0.00,0.00,28.22,2023-02-05,3.46,0.17,0.17,0.29,0.33,0.29,0.25,0.25,0.25,0.25,0.12,0.04,0.00,0.00,0.00,0.00
2023-02-12,dolnośląskie,Jaworski,0205,0.00,0.09,35.55,2023-02-05,4.97,0.09,0.09,0.11,0.14,0.11,0.09,0.09,0.09,0.09,0.06,0.06,0.06,0.06,0.09,0.09
2023-02-12,dolnośląskie,Karkonoski,0206,0.00,0.11,29.11,2023-02-05,6.33,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.02,0.11,0.11,0.11,0.11,0.11
2023-02-12,dolnośląskie,Kamiennogórski,0207,0.00,0.13,36.57,2023-02-05,4.28,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.07,0.07,0.10,0.13,0.13,0.13
2023-02-12,dolnośląskie,Kłodzki,0208,0.00,0.15,35.75,2023-02-05,15.63,0.09,0.09,0.08,0.08,0.05,0.12,0.14,0.14,0.14,0.14,0.15,0.20,0.15,0.15,0.15
2023-02-12,dolnośląskie,Legnicki,0209,0.00,0.03,32.09,2023-02-05,5.51,0.10,0.10,0.18,0.23,0.21,0.23,0.23,0.23,0.23,0.13,0.08,0.08,0.03,0.03,0.03
2023-02-12,dolnośląskie,Lubański,0210,0.00,0.16,31.68,2023-02-05,5.39,0.08,0.08,0.18,0.24,0.24,0.26,0.29,0.29,0.29,0.21,0.13,0.10,0.13,0.16,0.16
2023-02-12,dolnośląskie,Lubiński,0211,0.00,0.23,43.57,2023-02-05,10.59,0.11,0.11,0.13,0.17,0.15,0.16,0.16,0.16,0.16,0.17,0.15,0.17,0.16,0.23,0.23
2023-02-12,dolnośląskie,Lwówecki,0212,0.00,0.06,39.33,2023-02-05,4.56,0.00,0.00,0.00,0.00,0.03,0.03,0.09,0.09,0.09,0.13,0.13,0.13,0.13,0.06,0.06
2023-02-12,dolnośląskie,Milicki,0213,0.00,0.04,35.43,2023-02-05,3.68,0.08,0.08,0.08,0.04,0.04,0.04,0.08,0.08,0.08,0.08,0.08,0.04,0.08,0.04,0.04
2023-02-12,dolnośląskie,Oleśnicki,0214,0.00,0.23,52.66,2023-02-05,10.73,0.05,0.05,0.07,0.08,0.08,0.15,0.15,0.15,0.15,0.21,0.19,0.17,0.17,0.23,0.23
2023-02-12,dolnośląskie,Oławski,0215,0.00,0.09,25.48,2023-02-05,4.36,0.13,0.13,0.07,0.07,0.07,0.07,0.11,0.09,0.09,0.11,0.09,0.13,0.13,0.09,0.09
2023-02-12,dolnośląskie,Polkowicki,0216,0.00,0.25,27.41,2023-02-05,6.30,0.14,0.14,0.14,0.20,0.23,0.25,0.25,0.25,0.27,0.20,0.16,0.18,0.21,0.23,0.25
2023-02-12,dolnośląskie,Strzeliński,0217,0.00,0.16,35.67,2023-02-05,4.32,0.39,0.39,0.20,0.13,0.10,0.20,0.20,0.20,0.20,0.23,0.30,0.30,0.20,0.16,0.16
2023-02-12,dolnośląskie,Średzki,0218,0.00,0.36,25.06,2023-02-05,5.55,0.33,0.33,0.26,0.15,0.15,0.23,0.23,0.23,0.23,0.26,0.39,0.46,0.41,0.36,0.36
2023-02-12,dolnośląskie,Świdnicki,0219,0.00,0.11,36.46,2023-02-05,15.60,0.11,0.11,0.09,0.09,0.06,0.08,0.10,0.10,0.10,0.09,0.07,0.09,0.09,0.11,0.11
2023-02-12,dolnośląskie,Trzebnicki,0220,0.00,0.14,32.63,2023-02-05,8.52,0.07,0.07,0.07,0.08,0.10,0.08,0.08,0.08,0.08,0.13,0.12,0.12,0.10,0.12,0.14
2023-02-12,dolnośląskie,Wałbrzyski,0221,0.00,0.10,24.34,2023-02-05,5.51,0.05,0.05,0.05,0.05,0.05,0.03,0.08,0.10,0.10,0.08,0.10,0.10,0.18,0.13,0.10
2023-02-12,dolnośląskie,Wołowski,0222,0.00,0.18,35.12,2023-02-05,4.66,0.03,0.03,0.06,0.03,0.09,0.12,0.18,0.18,0.18,0.15,0.18,0.18,0.15,0.15,0.18
2023-02-12,dolnośląskie,Wrocławski,0223,0.00,0.31,32.98,2023-02-05,15.63,0.23,0.24,0.23,0.31,0.29,0.27,0.25,0.27,0.26,0.30,0.25,0.23,0.25,0.33,0.31
2023-02-12,dolnośląskie,Ząbkowicki,0224,0.00,0.22,34.66,2023-02-05,6.41,0.13,0.13,0.11,0.13,0.18,0.20,0.20,0.20,0.20,0.22,0.20,0.16,0.25,0.22,0.22
2023-02-12,dolnośląskie,Zgorzelecki,0225,0.00,0.24,35.56,2023-02-05,8.84,0.03,0.03,0.03,0.05,0.03,0.05,0.08,0.08,0.08,0.15,0.15,0.18,0.23,0.24,0.24
2023-02-12,dolnośląskie,Złotoryjski,0226,0.00,0.07,37.41,2023-02-05,4.30,0.07,0.07,0.07,0.07,0.07,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.07,0.07,0.07
2023-02-12,dolnośląskie,Jelenia Góra,0261,0.00,0.04,54.34,2023-02-05,7.83,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,0.04
