Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2024-09-11,Entire Country,Entire Country,0000,0.01,0.43,39.50,2024-09-07,3823.19,0.27,0.28,0.29,0.31,0.30,0.30,0.31,0.32,0.33,0.33,0.35,0.35,0.35,0.38,0.43
2024-09-11,dolnośląskie,Bolesławiecki,0201,0.00,0.44,32.75,2024-09-07,8.98,0.40,0.40,0.38,0.45,0.45,0.45,0.46,0.49,0.52,0.46,0.44,0.44,0.44,0.49,0.44
2024-09-11,dolnośląskie,Dzierżoniowski,0202,0.00,0.53,36.41,2024-09-07,9.99,0.20,0.21,0.27,0.31,0.31,0.31,0.34,0.37,0.37,0.37,0.34,0.34,0.34,0.46,0.53
2024-09-11,dolnośląskie,Głogowski,0203,0.00,0.39,44.52,2024-09-07,8.84,0.35,0.35,0.37,0.43,0.43,0.43,0.39,0.35,0.31,0.37,0.32,0.32,0.32,0.40,0.39
2024-09-11,dolnośląskie,Górowski,0204,0.00,0.16,29.05,2024-09-07,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.16
2024-09-11,dolnośląskie,Jaworski,0205,0.00,0.03,37.10,2024-09-07,4.97,0.09,0.09,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2024-09-11,dolnośląskie,Karkonoski,0206,0.00,0.47,30.11,2024-09-07,6.33,0.18,0.18,0.20,0.14,0.14,0.14,0.16,0.34,0.36,0.45,0.52,0.52,0.52,0.54,0.47
2024-09-11,dolnośląskie,Kamiennogórski,0207,0.00,0.23,37.50,2024-09-07,4.28,0.10,0.17,0.17,0.17,0.17,0.17,0.10,0.10,0.03,0.07,0.10,0.10,0.10,0.10,0.23
2024-09-11,dolnośląskie,Kłodzki,0208,0.00,0.07,36.71,2024-09-07,15.63,0.04,0.04,0.05,0.03,0.03,0.03,0.05,0.07,0.09,0.07,0.10,0.11,0.11,0.09,0.07
2024-09-11,dolnośląskie,Legnicki,0209,0.00,0.08,33.25,2024-09-07,5.51,0.03,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.08,0.08,0.08,0.08,0.08,0.08
2024-09-11,dolnośląskie,Lubański,0210,0.00,0.05,32.91,2024-09-07,5.39,0.05,0.05,0.05,0.08,0.08,0.08,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05
2024-09-11,dolnośląskie,Lubiński,0211,0.00,0.58,45.48,2024-09-07,10.59,0.42,0.36,0.46,0.46,0.46,0.46,0.47,0.45,0.47,0.42,0.39,0.39,0.39,0.39,0.58
2024-09-11,dolnośląskie,Lwówecki,0212,0.00,0.13,40.94,2024-09-07,4.56,0.09,0.09,0.09,0.06,0.06,0.06,0.06,0.00,0.00,0.03,0.06,0.06,0.06,0.06,0.13
2024-09-11,dolnośląskie,Milicki,0213,0.00,1.04,36.42,2024-09-07,3.68,0.39,0.27,0.35,0.39,0.39,0.39,0.66,0.89,1.08,1.01,1.16,1.16,1.16,0.93,1.04
2024-09-11,dolnośląskie,Oleśnicki,0214,0.00,0.13,54.04,2024-09-07,10.73,0.21,0.23,0.13,0.13,0.13,0.13,0.11,0.15,0.19,0.16,0.17,0.17,0.17,0.15,0.13
2024-09-11,dolnośląskie,Oławski,0215,0.00,0.30,27.54,2024-09-07,4.36,0.07,0.06,0.04,0.04,0.04,0.04,0.06,0.09,0.13,0.15,0.22,0.22,0.22,0.32,0.30
2024-09-11,dolnośląskie,Polkowicki,0216,0.00,0.16,28.50,2024-09-07,6.30,0.07,0.07,0.07,0.11,0.11,0.11,0.11,0.11,0.16,0.14,0.14,0.14,0.14,0.14,0.16
2024-09-11,dolnośląskie,Strzeliński,0217,0.00,0.20,36.77,2024-09-07,4.32,0.20,0.13,0.10,0.07,0.07,0.07,0.03,0.07,0.07,0.10,0.10,0.10,0.10,0.16,0.20
2024-09-11,dolnośląskie,Średzki,0218,0.00,0.31,25.66,2024-09-07,5.55,0.10,0.13,0.15,0.10,0.10,0.10,0.21,0.18,0.23,0.18,0.23,0.23,0.23,0.28,0.31
2024-09-11,dolnośląskie,Świdnicki,0219,0.00,0.24,37.98,2024-09-07,15.60,0.12,0.10,0.10,0.09,0.09,0.09,0.10,0.11,0.17,0.21,0.26,0.26,0.26,0.25,0.24
2024-09-11,dolnośląskie,Trzebnicki,0220,0.00,0.12,34.13,2024-09-07,8.52,0.25,0.10,0.10,0.12,0.12,0.12,0.12,0.12,0.14,0.12,0.13,0.13,0.13,0.10,0.12
2024-09-11,dolnośląskie,Wałbrzyski,0221,0.00,0.10,25.06,2024-09-07,5.51,0.08,0.13,0.13,0.10,0.10,0.10,0.08,0.08,0.03,0.10,0.08,0.08,0.08,0.08,0.10
2024-09-11,dolnośląskie,Wołowski,0222,0.00,0.09,36.47,2024-09-07,4.66,0.06,0.06,0.06,0.09,0.09,0.09,0.06,0.06,0.03,0.06,0.03,0.03,0.03,0.03,0.09
2024-09-11,dolnośląskie,Wrocławski,0223,0.06,0.34,33.99,2024-09-07,15.63,0.29,0.28,0.30,0.29,0.29,0.29,0.30,0.31,0.30,0.31,0.31,0.31,0.31,0.35,0.34
2024-09-11,dolnośląskie,Ząbkowicki,0224,0.00,0.29,35.43,2024-09-07,6.41,0.20,0.20,0.25,0.22,0.22,0.22,0.36,0.38,0.33,0.29,0.36,0.36,0.36,0.24,0.29
2024-09-11,dolnośląskie,Zgorzelecki,0225,0.00,0.21,36.83,2024-09-07,8.84,0.10,0.15,0.19,0.18,0.18,0.18,0.21,0.26,0.26,0.26,0.27,0.27,0.27,0.26,0.21
2024-09-11,dolnośląskie,Złotoryjski,0226,0.00,0.10,38.52,2024-09-07,4.30,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.03,0.07,0.10,0.10,0.10,0.10,0.10
2024-09-11,dolnośląskie,Jelenia Góra,0261,0.00,0.49,57.97,2024-09-07,7.83,0.18,0.18,0.15,0.09,0.09,0.09,0.09,0.13,0.09,0.16,0.31,0.31,0.31,0.42,0.49
2024-09-11,dolnośląskie,Legnica,0262,0.00,0.03,46.13,2024-09-07,9.84,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.01,0.01,0.01,0.01,0.01,0.03
2024-09-11,dolnośląskie,Wrocław,0264,0.02,0.29,73.45,2024-09-07,64.19,0.22,0.23,0.25,0.26,0.25,0.25,0.25,0.25,0.24,0.23,0.27,0.27,0.27,0.26,0.29
