Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-11-15,Entire Country,Entire Country,0000,0.01,0.25,38.19,2023-11-11,3823.19,0.16,0.13,0.15,0.16,0.16,0.16,0.18,0.19,0.23,0.23,0.23,0.23,0.23,0.24,0.25
2023-11-15,dolnośląskie,Bolesławiecki,0201,0.00,0.38,31.78,2023-11-11,8.98,0.22,0.21,0.21,0.22,0.22,0.22,0.19,0.17,0.22,0.24,0.25,0.25,0.25,0.28,0.38
2023-11-15,dolnośląskie,Dzierżoniowski,0202,0.00,0.41,35.09,2023-11-11,9.99,0.33,0.24,0.24,0.24,0.24,0.24,0.27,0.31,0.37,0.36,0.38,0.38,0.38,0.46,0.41
2023-11-15,dolnośląskie,Głogowski,0203,0.00,0.55,42.53,2023-11-11,8.84,0.50,0.32,0.32,0.29,0.29,0.29,0.37,0.35,0.50,0.47,0.47,0.47,0.47,0.44,0.55
2023-11-15,dolnośląskie,Górowski,0204,0.00,0.08,28.22,2023-11-11,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.08,0.08
2023-11-15,dolnośląskie,Jaworski,0205,0.00,0.00,35.61,2023-11-11,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00,0.00
2023-11-15,dolnośląskie,Karkonoski,0206,0.00,0.11,29.27,2023-11-11,6.33,0.16,0.14,0.14,0.11,0.11,0.11,0.07,0.05,0.05,0.07,0.05,0.05,0.05,0.05,0.11
2023-11-15,dolnośląskie,Kamiennogórski,0207,0.00,0.10,36.62,2023-11-11,4.28,0.13,0.10,0.10,0.10,0.10,0.13,0.10,0.10,0.13,0.13,0.13,0.13,0.10,0.07,0.10
2023-11-15,dolnośląskie,Kłodzki,0208,0.00,0.08,35.81,2023-11-11,15.63,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.04,0.04,0.08,0.07,0.07,0.07,0.08
2023-11-15,dolnośląskie,Legnicki,0209,0.00,0.03,32.11,2023-11-11,5.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03
2023-11-15,dolnośląskie,Lubański,0210,0.00,0.05,31.80,2023-11-11,5.39,0.03,0.03,0.03,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.05,0.05,0.05,0.05,0.05
2023-11-15,dolnośląskie,Lubiński,0211,0.00,0.15,43.73,2023-11-11,10.59,0.20,0.19,0.12,0.16,0.15,0.15,0.17,0.12,0.16,0.12,0.08,0.08,0.08,0.08,0.15
2023-11-15,dolnośląskie,Lwówecki,0212,0.00,0.16,39.38,2023-11-11,4.56,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.03,0.03,0.03,0.06,0.06,0.06,0.09,0.16
2023-11-15,dolnośląskie,Milicki,0213,0.00,0.42,35.53,2023-11-11,3.68,0.27,0.19,0.19,0.12,0.12,0.12,0.19,0.31,0.35,0.46,0.54,0.54,0.54,0.50,0.42
2023-11-15,dolnośląskie,Oleśnicki,0214,0.00,0.16,52.76,2023-11-11,10.73,0.01,0.01,0.04,0.04,0.04,0.04,0.03,0.05,0.11,0.11,0.11,0.11,0.11,0.17,0.16
2023-11-15,dolnośląskie,Oławski,0215,0.00,0.07,25.65,2023-11-11,4.36,0.11,0.04,0.04,0.00,0.00,0.00,0.04,0.20,0.20,0.20,0.24,0.24,0.24,0.22,0.07
2023-11-15,dolnośląskie,Polkowicki,0216,0.00,0.09,27.47,2023-11-11,6.30,0.29,0.20,0.07,0.14,0.14,0.14,0.20,0.20,0.25,0.25,0.16,0.16,0.16,0.09,0.09
2023-11-15,dolnośląskie,Strzeliński,0217,0.00,0.13,35.72,2023-11-11,4.32,0.07,0.03,0.10,0.13,0.13,0.13,0.13,0.16,0.16,0.10,0.16,0.16,0.16,0.16,0.13
2023-11-15,dolnośląskie,Średzki,0218,0.00,0.21,25.08,2023-11-11,5.55,0.08,0.05,0.05,0.05,0.05,0.05,0.08,0.13,0.18,0.23,0.26,0.26,0.26,0.28,0.21
2023-11-15,dolnośląskie,Świdnicki,0219,0.00,0.18,36.57,2023-11-11,15.60,0.10,0.09,0.11,0.11,0.11,0.11,0.12,0.17,0.20,0.20,0.18,0.18,0.18,0.20,0.18
2023-11-15,dolnośląskie,Trzebnicki,0220,0.00,0.03,32.67,2023-11-11,8.52,0.02,0.02,0.02,0.02,0.03,0.03,0.07,0.07,0.08,0.08,0.07,0.05,0.05,0.03,0.03
2023-11-15,dolnośląskie,Wałbrzyski,0221,0.00,0.15,24.38,2023-11-11,5.51,0.03,0.03,0.08,0.10,0.10,0.10,0.08,0.08,0.08,0.05,0.05,0.05,0.05,0.13,0.15
2023-11-15,dolnośląskie,Wołowski,0222,0.00,0.00,35.30,2023-11-11,4.66,0.12,0.09,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023-11-15,dolnośląskie,Wrocławski,0223,0.00,0.27,33.13,2023-11-11,15.63,0.13,0.11,0.18,0.23,0.23,0.23,0.24,0.30,0.30,0.28,0.26,0.26,0.26,0.29,0.27
