Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-02-04,Entire Country,Entire Country,0000,0.02,0.17,37.89,2023-01-26,3823.19,0.08,0.08,0.08,0.09,0.09,0.10,0.11,0.11,0.11,0.11,0.12,0.13,0.14,0.16,0.17
2023-02-04,dolnośląskie,Bolesławiecki,0201,0.00,0.13,31.71,2023-01-26,8.98,0.09,0.09,0.09,0.13,0.16,0.17,0.22,0.22,0.22,0.22,0.19,0.17,0.14,0.09,0.13
2023-02-04,dolnośląskie,Dzierżoniowski,0202,0.00,0.07,34.95,2023-01-26,9.99,0.14,0.14,0.14,0.11,0.11,0.13,0.13,0.16,0.16,0.16,0.17,0.16,0.14,0.13,0.07
2023-02-04,dolnośląskie,Głogowski,0203,0.00,0.28,42.41,2023-01-26,8.84,0.02,0.02,0.02,0.02,0.06,0.05,0.10,0.11,0.11,0.11,0.11,0.23,0.26,0.24,0.28
2023-02-04,dolnośląskie,Górowski,0204,0.00,0.25,28.21,2023-01-26,3.46,0.12,0.12,0.12,0.08,0.12,0.21,0.17,0.17,0.17,0.17,0.29,0.33,0.29,0.25,0.25
2023-02-04,dolnośląskie,Jaworski,0205,0.00,0.09,35.53,2023-01-26,4.97,0.03,0.03,0.03,0.03,0.00,0.03,0.06,0.09,0.09,0.09,0.11,0.14,0.11,0.09,0.09
2023-02-04,dolnośląskie,Karkonoski,0206,0.00,0.00,29.10,2023-01-26,6.33,0.05,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
2023-02-04,dolnośląskie,Kamiennogórski,0207,0.00,0.00,36.49,2023-01-26,4.28,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.00
2023-02-04,dolnośląskie,Kłodzki,0208,0.00,0.14,35.73,2023-01-26,15.63,0.08,0.08,0.09,0.08,0.05,0.07,0.08,0.09,0.09,0.09,0.08,0.08,0.05,0.12,0.14
2023-02-04,dolnośląskie,Legnicki,0209,0.00,0.23,32.06,2023-01-26,5.51,0.08,0.08,0.08,0.08,0.05,0.08,0.10,0.10,0.10,0.10,0.18,0.23,0.21,0.23,0.23
2023-02-04,dolnośląskie,Lubański,0210,0.00,0.29,31.66,2023-01-26,5.39,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.08,0.08,0.08,0.18,0.24,0.24,0.26,0.29
2023-02-04,dolnośląskie,Lubiński,0211,0.00,0.16,43.54,2023-01-26,10.59,0.08,0.08,0.08,0.11,0.07,0.11,0.11,0.11,0.11,0.11,0.13,0.17,0.15,0.16,0.16
2023-02-04,dolnośląskie,Lwówecki,0212,0.00,0.09,39.31,2023-01-26,4.56,0.09,0.09,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.09
2023-02-04,dolnośląskie,Milicki,0213,0.00,0.08,35.43,2023-01-26,3.68,0.04,0.04,0.04,0.04,0.08,0.12,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0.08
2023-02-04,dolnośląskie,Oleśnicki,0214,0.00,0.15,52.64,2023-01-26,10.73,0.08,0.07,0.07,0.08,0.09,0.11,0.09,0.05,0.05,0.05,0.07,0.08,0.08,0.15,0.15
2023-02-04,dolnośląskie,Oławski,0215,0.00,0.11,25.43,2023-01-26,4.36,0.11,0.11,0.11,0.15,0.15,0.13,0.11,0.11,0.13,0.13,0.07,0.07,0.07,0.07,0.11
2023-02-04,dolnośląskie,Polkowicki,0216,0.00,0.25,27.40,2023-01-26,6.30,0.02,0.02,0.02,0.14,0.16,0.14,0.14,0.14,0.14,0.14,0.14,0.20,0.23,0.25,0.25
