Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000,t14,t13,t12,t11,t10,t9,t8,t7,t6,t5,t4,t3,t2,t1,t
2023-12-12,Entire Country,Entire Country,0000,0.02,0.66,38.20,2023-12-09,3823.19,0.39,0.41,0.44,0.46,0.48,0.48,0.49,0.53,0.56,0.59,0.61,0.63,0.63,0.63,0.66
2023-12-12,dolnośląskie,Bolesławiecki,0201,0.00,1.13,31.78,2023-12-09,8.98,0.65,0.65,0.65,0.60,0.64,0.64,0.64,0.54,0.62,0.73,0.84,0.94,0.94,0.94,1.13
2023-12-12,dolnośląskie,Dzierżoniowski,0202,0.00,1.14,35.10,2023-12-09,9.99,0.65,0.67,0.70,0.70,0.71,0.71,0.71,0.80,0.77,0.83,0.97,1.18,1.18,1.18,1.14
2023-12-12,dolnośląskie,Głogowski,0203,0.00,1.01,42.53,2023-12-09,8.84,0.68,0.58,0.60,0.63,0.64,0.64,0.68,0.76,0.84,1.01,1.05,1.08,1.08,1.04,1.01
2023-12-12,dolnośląskie,Górowski,0204,0.00,0.16,28.22,2023-12-09,3.46,0.08,0.08,0.12,0.08,0.08,0.08,0.08,0.17,0.12,0.08,0.08,0.08,0.08,0.08,0.16
2023-12-12,dolnośląskie,Jaworski,0205,0.00,0.20,35.61,2023-12-09,4.97,0.20,0.20,0.11,0.17,0.17,0.17,0.17,0.20,0.17,0.26,0.20,0.23,0.23,0.23,0.20
2023-12-12,dolnośląskie,Karkonoski,0206,0.00,0.36,29.29,2023-12-09,6.33,0.16,0.43,0.47,0.45,0.36,0.36,0.36,0.38,0.18,0.18,0.23,0.29,0.29,0.29,0.36
2023-12-12,dolnośląskie,Kamiennogórski,0207,0.00,0.33,36.62,2023-12-09,4.28,0.53,0.63,0.50,0.46,0.50,0.50,0.50,0.43,0.33,0.36,0.40,0.40,0.40,0.40,0.33
2023-12-12,dolnośląskie,Kłodzki,0208,0.00,0.29,35.81,2023-12-09,15.63,0.07,0.11,0.14,0.13,0.13,0.13,0.13,0.18,0.27,0.24,0.26,0.32,0.32,0.32,0.29
2023-12-12,dolnośląskie,Legnicki,0209,0.00,0.10,32.11,2023-12-09,5.51,0.05,0.08,0.03,0.03,0.08,0.08,0.08,0.10,0.10,0.13,0.18,0.13,0.13,0.13,0.10
2023-12-12,dolnośląskie,Lubański,0210,0.00,0.10,31.80,2023-12-09,5.39,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.10
2023-12-12,dolnośląskie,Lubiński,0211,0.00,1.05,43.74,2023-12-09,10.59,0.41,0.45,0.47,0.50,0.51,0.51,0.53,0.53,0.59,0.88,0.92,0.92,1.00,0.97,1.05
2023-12-12,dolnośląskie,Lwówecki,0212,0.00,0.31,39.38,2023-12-09,4.56,0.28,0.31,0.22,0.19,0.22,0.22,0.22,0.25,0.31,0.31,0.34,0.31,0.31,0.31,0.31
2023-12-12,dolnośląskie,Milicki,0213,0.00,0.93,35.53,2023-12-09,3.68,0.46,0.46,0.39,0.39,0.31,0.31,0.31,0.35,0.46,0.46,0.58,0.66,0.66,0.66,0.93
2023-12-12,dolnośląskie,Oleśnicki,0214,0.00,0.15,52.77,2023-12-09,10.73,0.16,0.21,0.15,0.17,0.13,0.13,0.13,0.15,0.12,0.13,0.08,0.09,0.09,0.09,0.15
2023-12-12,dolnośląskie,Oławski,0215,0.00,0.32,25.65,2023-12-09,4.36,0.30,0.30,0.33,0.26,0.30,0.30,0.30,0.28,0.26,0.20,0.24,0.24,0.24,0.24,0.32
2023-12-12,dolnośląskie,Polkowicki,0216,0.00,0.77,27.47,2023-12-09,6.30,0.39,0.39,0.30,0.34,0.32,0.32,0.36,0.41,0.48,0.68,0.68,0.68,0.68,0.63,0.77
2023-12-12,dolnośląskie,Strzeliński,0217,0.23,0.10,35.72,2023-12-09,4.32,0.46,0.56,0.43,0.46,0.46,0.49,0.49,0.46,0.36,0.33,0.26,0.16,0.13,0.13,0.10
2023-12-12,dolnośląskie,Średzki,0218,0.00,0.15,25.08,2023-12-09,5.55,0.26,0.10,0.15,0.10,0.13,0.13,0.13,0.13,0.13,0.10,0.15,0.13,0.13,0.13,0.15
2023-12-12,dolnośląskie,Świdnicki,0219,0.00,0.35,36.58,2023-12-09,15.60,0.26,0.24,0.21,0.19,0.23,0.23,0.23,0.22,0.24,0.25,0.32,0.32,0.32,0.32,0.35
