wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
łódzkie,wieluński,115125,265,45030,6,t1017,51053,48,747,0,18295,211
łódzkie,wieruszowski,45087,65,16523,3,t1018,20339,7,151,0,8074,55
łódzkie,zduńskowolski,69918,383,25722,35,t1019,30228,39,130,0,13838,309
łódzkie,zgierski,185716,315,68143,24,t1020,79049,24,602,0,37922,267
łódzkie,brzeziński,45451,252,18145,5,t1021,20042,40,104,1,7160,206
łódzkie,Łódź,1242805,2862,465744,249,t1061,535315,384,7754,31,233992,2198
łódzkie,Piotrków Trybunalski,116819,266,42618,2,t1062,50391,17,589,0,23221,247
łódzkie,Skierniewice,100242,431,37758,12,t1063,43885,62,882,0,17717,357
małopolskie,bocheński,104496,403,38936,24,t1201,48511,40,186,4,16863,335
małopolskie,brzeski,90989,338,34932,37,t1202,41220,57,117,0,14720,244
małopolskie,chrzanowski,154554,528,55844,17,t1203,66898,104,407,0,31405,407
małopolskie,dąbrowski,56642,197,22315,10,t1204,25620,46,167,0,8540,141
małopolskie,gorlicki,113021,104,44428,2,t1205,50879,11,204,0,17510,91
małopolskie,krakowski,224486,684,83333,14,t1206,96545,63,1829,5,42779,602
małopolskie,limanowski,118574,389,45620,21,t1207,55957,54,319,0,16678,314
małopolskie,miechowski,76149,192,31194,4,t1208,34174,30,99,0,10682,158
małopolskie,myślenicki,138123,180,54050,15,t1209,62845,52,546,3,20682,110
małopolskie,nowosądecki,166617,339,63415,4,t1210,79534,36,312,0,23356,299
małopolskie,nowotarski,170714,565,65770,36,t1211,80281,72,436,1,24227,456
małopolskie,olkuski,147790,798,55231,23,t1212,64902,150,276,5,27381,620
małopolskie,oświęcimski,168296,660,62444,31,t1213,70981,66,666,1,34205,562
małopolskie,proszowicki,57393,0,22985,0,t1214,25563,0,169,0,8676,0
małopolskie,suski,92524,58,36101,4,t1215,40501,8,297,1,15625,45
małopolskie,tarnowski,124848,296,48787,8,t1216,56518,17,554,0,18989,271
małopolskie,tatrzański,48011,125,18642,8,t1217,21293,14,190,0,7886,103
małopolskie,wadowicki,167492,799,60065,35,t1218,74955,132,329,2,32143,630
małopolskie,wielicki,157823,535,56724,59,t1219,70339,90,433,0,30327,386
małopolskie,Kraków,1595246,3726,608442,339,t1261,688535,548,4518,1,293751,2838
małopolskie,Nowy Sącz,90256,519,33464,33,t1262,38578,44,134,0,18080,442
małopolskie,Tarnów,163538,359,58607,13,t1263,71906,67,330,0,32695,279
mazowieckie,białobrzeski,47517,138,18967,5,t1401,21461,35,456,0,6633,98
mazowieckie,ciechanowski,108399,171,41739,8,t1402,47251,32,895,0,18514,131
mazowieckie,garwoliński,113868,667,44986,32,t1403,49946,120,358,76,18578,439
mazowieckie,gostyniński,38151,485,15131,28,t1404,16179,69,207,0,6634,388
mazowieckie,grodziski,129690,550,48684,42,t1405,57090,39,673,0,23243,469
mazowieckie,grójecki,140742,579,54561,35,t1406,64131,47,619,0,21431,497
mazowieckie,kozienicki,61872,213,23424,19,t1407,26367,39,192,0,11889,155
mazowieckie,legionowski,117864,815,38080,29,t1408,49561,79,594,3,29629,704
mazowieckie,lipski,34346,115,13825,2,t1409,15446,13,172,0,4903,100
mazowieckie,łosicki,25521,0,10082,0,t1410,11046,0,361,0,4032,0
mazowieckie,makowski,55333,0,21205,0,t1411,25688,0,162,0,8278,0
mazowieckie,miński,178332,1009,64987,25,t1412,80665,147,595,0,32085,837
mazowieckie,mławski,83874,77,32536,5,t1413,36783,5,662,1,13893,66
mazowieckie,nowodworski,148771,264,57424,7,t1414,70256,28,633,0,20458,229
mazowieckie,ostrołęcki,66577,74,26413,5,t1415,29826,4,252,0,10086,65
mazowieckie,ostrowski,68647,86,28015,1,t1416,29271,8,434,0,10927,77
mazowieckie,otwocki,134631,267,49936,29,t1417,54773,49,1543,0,28379,189
mazowieckie,piaseczyński,346090,1268,126625,83,t1418,151709,227,1253,15,66503,943
mazowieckie,płocki,110604,193,44606,10,t1419,49729,25,416,0,15853,158
mazowieckie,płoński,104172,303,40803,9,t1420,47505,54,241,1,15623,239
mazowieckie,pruszkowski,198028,744,71550,22,t1421,82562,124,1018,1,42898,597
mazowieckie,przasnyski,66253,0,26644,0,t1422,29582,0,232,0,9795,0
mazowieckie,przysuski,39841,48,15358,4,t1423,17310,1,358,0,6815,43
mazowieckie,pułtuski,62648,40,24668,1,t1424,27679,7,470,0,9831,32
mazowieckie,radomski,89289,408,34374,17,t1425,38509,33,573,1,15833,357
mazowieckie,siedlecki,41148,180,16627,10,t1426,17972,10,256,1,6293,159
mazowieckie,sierpecki,59341,78,23675,7,t1427,26085,4,274,0,9307,67
mazowieckie,sochaczewski,114203,317,44034,13,t1428,50077,37,206,1,19886,266
mazowieckie,sokołowski,59105,0,22409,0,t1429,25768,0,150,0,10778,0
mazowieckie,szydłowiecki,29392,25,10409,1,t1430,14430,18,28,0,4525,6
mazowieckie,warszawski zachodni,170215,775,61054,69,t1432,69331,89,610,1,39220,616
mazowieckie,węgrowski,62771,85,24785,1,t1433,27453,17,273,0,10260,67
mazowieckie,wołomiński,311043,1192,110809,101,t1434,139118,252,1050,7,60066,832
mazowieckie,wyszkowski,86961,298,33812,5,t1435,37803,29,424,0,14922,264
mazowieckie,zwoleński,36926,0,15102,0,t1436,16612,0,194,0,5018,0
mazowieckie,żuromiński,39754,0,15986,0,t1437,16606,0,439,0,6723,0
mazowieckie,żyrardowski,83013,176,30395,7,t1438,35622,12,294,0,16702,157
mazowieckie,Ostrołęka,95399,68,37168,3,t1461,42124,10,342,0,15765,55
mazowieckie,Płock,182903,807,65867,38,t1462,78653,139,417,0,37966,630
mazowieckie,Radom,312032,587,118137,24,t1463,139689,79,1207,0,52999,484
mazowieckie,Siedlce,152627,251,60749,19,t1464,70614,52,305,0,20959,180
mazowieckie,Warszawa,3642420,9349,1323837,867,t1465,1548797,1612,17627,35,752159,6835
opolskie,brzeski,94409,140,36594,3,t1601,42463,22,861,0,14491,115
opolskie,głubczycki,55831,45,20993,1,t1602,24776,4,78,0,9984,40
opolskie,kędzierzyńsko-kozielski,107494,283,41157,38,t1603,47132,67,404,0,18801,178
opolskie,kluczborski,77694,123,29012,5,t1604,33211,20,383,0,15088,98
opolskie,krapkowicki,133574,619,49358,30,t1605,59756,96,405,2,24055,491
opolskie,namysłowski,40495,87,14936,5,t1606,17286,18,58,0,8215,64
opolskie,nyski,125205,306,48543,3,t1607,53919,33,470,24,22273,246
opolskie,oleski,65706,229,25366,6,t1608,28693,56,129,0,11518,167
opolskie,opolski,93951,215,34439,3,t1609,40702,22,593,1,18217,189
opolskie,prudnicki,55597,234,20856,5,t1610,24634,15,125,0,9982,214
opolskie,strzelecki,81651,51,29795,2,t1611,35767,8,303,0,15786,41
opolskie,Opole,255558,835,95965,136,t1661,111689,104,577,2,47327,593
podkarpackie,bieszczadzki,14672,0,5571,0,t1801,6131,0,22,0,2948,0
podkarpackie,brzozowski,58569,25,23434,3,t1802,26752,3,235,0,8148,19
podkarpackie,dębicki,85279,16,31387,0,t1803,41341,2,117,0,12434,14
podkarpackie,jarosławski,88340,293,30970,22,t1804,38687,33,131,1,18552,237
podkarpackie,jasielski,86261,468,30485,35,t1805,39487,54,221,1,16068,378
podkarpackie,kolbuszowski,29503,42,11602,1,t1806,13611,7,142,0,4148,34
podkarpackie,krośnieński,65594,0,26025,0,t1807,28001,0,218,0,11350,0
podkarpackie,leżajski,56689,13,21168,1,t1808,25933,4,138,0,9450,8
podkarpackie,lubaczowski,48402,0,17794,0,t1809,21228,0,29,0,9351,0
podkarpackie,łańcucki,57613,35,22325,16,t1810,24400,19,79,0,10809,0
podkarpackie,mielecki,113339,22,45575,0,t1811,50699,4,471,0,16594,18
podkarpackie,niżański,44180,25,17693,0,t1812,19303,6,844,0,6340,19
podkarpackie,przemyski,26291,0,10669,0,t1813,11197,0,137,0,4288,0
podkarpackie,przeworski,42677,53,16318,0,t1814,18113,1,136,2,8110,50
podkarpackie,ropczycko-sędziszowski,52323,64,19922,3,t1815,24259,7,203,1,7939,53
podkarpackie,rzeszowski,75302,0,28512,0,t1816,33029,0,761,0,13000,0
podkarpackie,sanocki,55932,85,19780,2,t1817,23873,14,187,1,12092,68
podkarpackie,stalowowolski,99434,44,38440,4,t1818,44034,5,839,0,16121,35
podkarpackie,strzyżowski,37875,184,14930,10,t1819,16030,41,26,0,6889,133
podkarpackie,tarnobrzeski,23798,43,8380,0,t1820,10546,6,126,0,4746,37
podkarpackie,leski,19001,130,7379,5,t1821,8282,15,32,0,3308,110
podkarpackie,Krosno,63285,253,23390,13,t1861,26654,39,162,0,13079,201
podkarpackie,Przemyśl,70233,213,24238,25,t1862,30569,41,152,0,15274,147
podkarpackie,Rzeszów,710563,1485,282290,95,t1863,335785,320,1672,0,90816,1070
podkarpackie,Tarnobrzeg,84209,23,31965,1,t1864,36875,1,460,0,14909,21
podlaskie,augustowski,59245,41,22389,3,t2001,26441,13,440,0,9975,25
podlaskie,białostocki,92594,265,34311,16,t2002,38315,26,365,0,19603,223
podlaskie,bielski,51388,22,19593,0,t2003,22254,6,42,0,9499,16
podlaskie,grajewski,39215,0,15491,0,t2004,17375,0,298,0,6051,0
podlaskie,hajnowski,41294,18,15418,0,t2005,17672,0,98,0,8106,18
podlaskie,kolneński,30433,74,11944,5,t2006,13833,5,318,0,4338,64
podlaskie,łomżyński,20378,0,8466,0,t2007,9266,0,89,0,2557,0
podlaskie,moniecki,32751,0,12664,0,t2008,14134,0,110,0,5843,0
podlaskie,sejneński,16475,0,6383,0,t2009,7133,0,292,0,2667,0
podlaskie,siemiatycki,41234,0,16720,0,t2010,18009,0,98,0,6407,0
podlaskie,sokólski,60019,15,23390,0,t2011,25291,1,547,7,10791,7
podlaskie,suwalski,11980,0,4642,0,t2012,5093,0,9,0,2236,0
podlaskie,wysokomazowiecki,63537,57,25405,0,t2013,28023,6,439,0,9670,51
podlaskie,zambrowski,39814,121,14682,2,t2014,17900,11,135,0,7097,108
podlaskie,Białystok,656847,729,249909,47,t2061,299557,127,1539,0,105842,555
podlaskie,Łomża,94686,55,36636,1,t2062,41154,18,325,0,16571,36
podlaskie,Suwałki,85920,67,30024,4,t2063,37925,8,239,0,17732,55
pomorskie,bytowski,90631,18,34878,2,t2201,40558,2,215,0,14980,14
pomorskie,chojnicki,123118,162,45484,5,t2202,53857,22,327,0,23450,135
pomorskie,człuchowski,56562,0,20322,0,t2203,25281,0,159,0,10800,0
pomorskie,gdański,94747,729,32504,30,t2204,37455,211,600,1,24188,487
pomorskie,kartuski,128388,636,49449,34,t2205,57553,140,237,1,21149,461
pomorskie,kościerski,86396,133,33192,3,t2206,37682,6,576,0,14946,124
pomorskie,kwidzyński,92442,176,34360,12,t2207,40013,33,419,0,17650,131
pomorskie,lęborski,82308,38,30224,0,t2208,35948,8,235,0,15901,30
pomorskie,malborski,59793,59,22239,2,t2209,24993,2,193,0,12368,55
pomorskie,nowodworski,45159,144,17102,5,t2210,19958,39,87,0,8012,100
pomorskie,pucki,82558,318,30681,6,t2211,35319,87,616,0,15942,225
pomorskie,słupski,66240,275,24438,13,t2212,28066,46,865,1,12871,215
pomorskie,starogardzki,141636,372,53160,19,t2213,62346,113,720,0,25410,240
pomorskie,tczewski,124137,377,43267,32,t2214,53283,34,390,0,27197,311
pomorskie,wejherowski,229204,1090,83574,71,t2215,100087,182,1033,0,44510,837
pomorskie,sztumski,57675,0,21537,0,t2216,25905,0,67,0,10166,0
pomorskie,Gdańsk,1090402,3444,418871,434,t2261,483521,601,4356,12,183654,2397
pomorskie,Gdynia,411449,1266,141804,77,t2262,177535,288,1946,0,90164,901
pomorskie,Słupsk,165272,1094,60544,46,t2263,70118,155,474,0,34136,893
pomorskie,Sopot,120171,160,46979,4,t2264,50785,15,197,0,22210,141
śląskie,będziński,160518,82,57597,0,t2401,66698,8,620,0,35603,74
śląskie,bielski,149901,565,53431,5,t2402,66687,37,351,1,29432,522
śląskie,cieszyński,214218,530,81187,15,t2403,94684,74,487,1,37860,440
śląskie,częstochowski,122717,77,46655,3,t2404,52752,10,327,0,22983,64
śląskie,gliwicki,196781,558,66400,71,t2405,87570,95,204,0,42607,392
śląskie,kłobucki,79248,268,29626,22,t2406,35242,73,188,0,14192,173
śląskie,lubliniecki,74788,232,27725,19,t2407,33274,13,90,0,13699,200
śląskie,mikołowski,57648,247,21526,0,t2408,24207,32,235,0,11680,215
śląskie,myszkowski,76832,573,29119,31,t2409,32795,54,126,1,14792,487
śląskie,pszczyński,95152,426,34351,7,t2410,39356,58,352,0,21093,361
śląskie,raciborski,120246,181,45709,11,t2411,53253,30,424,2,20860,138
śląskie,rybnicki,36879,69,14066,2,t2412,15039,11,38,0,7736,56
śląskie,tarnogórski,199208,252,76684,7,t2413,84888,53,476,0,37160,192
śląskie,bieruńsko-lędziński,52708,45,20030,2,t2414,22743,5,84,0,9851,38
śląskie,wodzisławski,172679,288,63872,10,t2415,75862,61,235,0,32710,217
śląskie,zawierciański,147755,496,52872,27,t2416,64184,65,587,0,30112,404
śląskie,żywiecki,142623,684,55205,11,t2417,61797,76,747,0,24874,597
śląskie,Bielsko-Biała,301816,646,112636,46,t2461,133235,104,1176,2,54769,494
śląskie,Bytom,199650,541,74206,29,t2462,88004,97,815,1,36625,414
śląskie,Chorzów,159164,220,58717,4,t2463,69219,23,521,0,30707,193
śląskie,Częstochowa,377999,1010,135157,61,t2464,160263,148,823,0,81756,801
śląskie,Dąbrowa Górnicza,136612,154,47540,12,t2465,55601,8,471,0,33000,134
śląskie,Gliwice,355797,710,138595,25,t2466,161911,91,623,14,54668,580
śląskie,Jastrzębie-Zdrój,91672,324,31135,24,t2467,37179,85,629,0,22729,215
śląskie,Jaworzno,126918,210,46841,12,t2468,56244,35,662,0,23171,163
śląskie,Katowice,743609,1611,291117,180,t2469,338059,239,2341,3,112092,1189
śląskie,Mysłowice,71672,205,26485,7,t2470,29364,25,435,0,15388,173
śląskie,Piekary Śląskie,61721,119,20709,3,t2471,24013,10,293,0,16706,106
śląskie,Ruda Śląska,236501,538,94051,15,t2472,102600,75,696,0,39154,448
śląskie,Rybnik,111777,210,36856,3,t2473,45070,18,250,0,29601,189
śląskie,Siemianowice Śląskie,118765,121,45459,4,t2474,51163,11,242,0,21901,106
śląskie,Sosnowiec,309769,476,110218,30,t2475,133045,73,554,1,65952,372
śląskie,Świętochłowice,53768,243,21079,7,t2476,23855,63,212,0,8622,173
śląskie,Tychy,158204,377,59900,16,t2477,65280,24,816,0,32208,337
śląskie,Zabrze,190391,398,68197,55,t2478,85411,35,916,0,35867,308
śląskie,Żory,83224,137,32148,13,t2479,37601,35,598,0,12877,89
świętokrzyskie,buski,73148,0,27496,0,t2601,32626,0,827,0,12199,0
świętokrzyskie,jędrzejowski,104270,507,40139,9,t2602,45160,48,393,0,18578,450
świętokrzyskie,kazimierski,35054,0,13284,0,t2603,15752,0,201,0,5817,0
świętokrzyskie,kielecki,162254,698,60789,61,t2604,73077,74,356,0,28032,563
świętokrzyskie,konecki,81669,107,30167,1,t2605,35960,16,277,0,15265,90
świętokrzyskie,opatowski,48146,0,18863,0,t2606,21359,0,332,0,7592,0
świętokrzyskie,ostrowiecki,128124,340,46950,9,t2607,54567,20,288,2,26319,309
świętokrzyskie,pińczowski,47490,160,17008,0,t2608,23203,18,44,0,7235,142
świętokrzyskie,sandomierski,101801,215,39598,15,t2609,45807,24,847,0,15549,176
świętokrzyskie,skarżyski,75779,345,27481,7,t2610,31280,58,197,1,16821,279
świętokrzyskie,starachowicki,89103,126,32923,0,t2611,37989,30,569,0,17622,96
świętokrzyskie,staszowski,52611,499,19605,25,t2612,22682,61,333,0,9991,413
świętokrzyskie,włoszczowski,60858,48,23642,2,t2613,27834,7,55,0,9327,39
świętokrzyskie,Kielce,379729,819,143504,33,t2661,170438,105,1045,1,64742,680
warmińsko-mazurskie,bartoszycki,74233,1,28290,0,t2801,32825,1,125,0,12993,0
warmińsko-mazurskie,braniewski,41788,0,16406,0,t2802,17934,0,49,0,7399,0
warmińsko-mazurskie,działdowski,73349,173,27893,1,t2803,31026,10,119,0,14311,162
warmińsko-mazurskie,elbląski,50443,365,20320,8,t2804,21676,29,483,0,7964,328
warmińsko-mazurskie,ełcki,113914,11,40239,0,t2805,53586,1,781,0,19308,10
warmińsko-mazurskie,giżycki,70799,276,26626,15,t2806,31685,21,630,0,11858,240
warmińsko-mazurskie,iławski,95700,190,35669,7,t2807,42308,34,550,1,17173,148
warmińsko-mazurskie,kętrzyński,60907,143,23213,15,t2808,25062,26,85,0,12547,102
warmińsko-mazurskie,lidzbarski,40717,0,16046,0,t2809,17499,0,110,0,7062,0
warmińsko-mazurskie,mrągowski,43086,120,15492,8,t2810,18677,7,250,0,8667,105
warmińsko-mazurskie,nidzicki,64963,46,21778,2,t2811,34113,18,242,0,8830,26
warmińsko-mazurskie,nowomiejski,52463,374,19907,48,t2812,23369,46,465,0,8722,280
warmińsko-mazurskie,olecki,33991,0,13486,0,t2813,14842,0,170,0,5493,0
warmińsko-mazurskie,olsztyński,128849,402,50130,31,t2814,57080,73,974,0,20665,298
warmińsko-mazurskie,ostródzki,94759,18,36995,0,t2815,41286,1,861,0,15617,17
warmińsko-mazurskie,piski,67662,30,26486,0,t2816,30648,2,70,0,10458,28
warmińsko-mazurskie,szczycieński,78971,134,30066,11,t2817,33680,28,407,0,14818,95
warmińsko-mazurskie,gołdapski,26825,61,9982,5,t2818,11678,5,172,0,4993,51
warmińsko-mazurskie,węgorzewski,27732,0,10936,0,t2819,11614,0,72,0,5110,0
warmińsko-mazurskie,Elbląg,179803,271,67036,10,t2861,76188,21,1016,2,35563,238
warmińsko-mazurskie,Olsztyn,326592,853,117798,31,t2862,140479,145,1908,2,66407,675
wielkopolskie,chodzieski,56295,66,21066,0,t3001,24389,4,53,0,10787,62
wielkopolskie,czarnkowsko-trzcianecki,118933,295,45761,15,t3002,52913,42,390,0,19869,238
wielkopolskie,gnieźnieński,200417,254,77506,65,t3003,87337,45,421,0,35153,144
wielkopolskie,gostyński,103533,236,41325,12,t3004,45835,37,235,1,16138,186
wielkopolskie,grodziski,49822,85,20264,2,t3005,21649,5,42,0,7867,78
