wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
małopolskie,bocheński,92668,307,37544,24,t1201,46678,24,164,0,8282,259
małopolskie,brzeski,80322,416,33229,41,t1202,39438,41,107,1,7548,333
małopolskie,chrzanowski,135235,772,53839,52,t1203,64132,69,377,1,16887,650
małopolskie,dąbrowski,50128,331,21298,54,t1204,24621,48,129,0,4080,229
małopolskie,gorlicki,101948,383,42802,42,t1205,49114,75,183,0,9849,266
małopolskie,krakowski,194633,1021,79633,71,t1206,91271,106,1641,4,22088,840
małopolskie,limanowski,104971,320,43368,29,t1207,53373,52,323,0,7907,239
małopolskie,miechowski,69551,331,30459,10,t1208,33218,29,93,1,5781,291
małopolskie,myślenicki,122787,515,51884,66,t1209,60091,67,423,2,10389,380
małopolskie,nowosądecki,150678,462,61575,33,t1210,77293,60,306,0,11504,369
małopolskie,nowotarski,154505,749,63237,69,t1211,77740,109,430,1,13098,570
małopolskie,olkuski,130115,724,53471,44,t1212,62565,71,342,2,13737,607
małopolskie,oświęcimski,147431,764,60536,64,t1213,68479,53,579,1,17837,646
małopolskie,proszowicki,51329,465,22212,38,t1214,24705,65,269,14,4143,348
małopolskie,suski,82034,449,34699,48,t1215,38919,54,294,1,8122,346
małopolskie,tarnowski,111357,725,46853,56,t1216,54663,102,555,2,9286,565
małopolskie,tatrzański,42669,147,17809,12,t1217,20360,21,221,0,4279,114
małopolskie,wadowicki,145837,850,57569,73,t1218,71768,106,540,2,15960,669
małopolskie,wielicki,136043,608,53834,65,t1219,66442,76,399,1,15368,466
małopolskie,Kraków,1421423,5226,589297,359,t1261,661665,386,4291,13,166170,4468
małopolskie,Nowy Sącz,78282,317,32215,9,t1262,37047,50,133,0,8887,258
małopolskie,Tarnów,142789,879,55809,104,t1263,68382,97,330,5,18268,673
mazowieckie,białobrzeski,42419,256,18079,20,t1401,20565,32,403,1,3372,203
mazowieckie,ciechanowski,96922,454,40247,55,t1402,45560,42,745,10,10370,347
mazowieckie,garwoliński,100740,626,42808,98,t1403,47891,76,547,5,9494,447
mazowieckie,gostyniński,34082,23,14641,1,t1404,15662,3,205,0,3574,19
mazowieckie,grodziski,114656,406,46973,53,t1405,54831,40,677,5,12175,308
mazowieckie,grójecki,126592,531,52728,66,t1406,61986,66,1620,42,10258,357
mazowieckie,kozienicki,54604,369,22598,36,t1407,25436,41,239,1,6331,291
mazowieckie,legionowski,99329,555,36426,23,t1408,46920,41,584,1,15399,490
mazowieckie,lipski,31235,197,13397,15,t1409,15079,17,168,0,2591,165
mazowieckie,łosicki,22860,214,9703,19,t1410,10733,17,228,18,2196,160
mazowieckie,makowski,50315,425,20497,25,t1411,24768,80,154,0,4896,320
mazowieckie,miński,156242,791,62328,78,t1412,77210,111,588,5,16116,597
mazowieckie,mławski,74746,507,31382,56,t1413,35378,59,737,0,7249,392
mazowieckie,nowodworski,134901,926,55920,214,t1414,67709,139,664,5,10608,568
mazowieckie,ostrołęcki,59473,292,25062,51,t1415,28827,39,490,16,5094,186
mazowieckie,ostrowski,60940,362,26794,67,t1416,28241,43,410,9,5495,243
mazowieckie,otwocki,116501,711,47703,36,t1417,51896,63,1600,2,15302,610
mazowieckie,piaseczyński,302349,1098,121118,68,t1418,142833,101,1319,4,37079,925
mazowieckie,płocki,101024,295,43420,19,t1419,48432,15,380,2,8792,259
mazowieckie,płoński,94456,636,39532,49,t1420,46141,56,533,2,8250,529
mazowieckie,pruszkowski,168875,880,68355,45,t1421,77746,72,1111,0,21663,763
mazowieckie,przasnyski,59614,274,25526,14,t1422,28570,41,216,0,5302,219
mazowieckie,przysuski,35152,265,14719,40,t1423,16786,41,357,0,3290,184
mazowieckie,pułtuski,56075,298,23677,50,t1424,26551,43,217,35,5630,170
mazowieckie,radomski,78885,611,32608,100,t1425,37299,76,327,11,8651,424
mazowieckie,siedlecki,36915,210,15977,20,t1426,17461,35,268,1,3209,154
mazowieckie,sierpecki,53404,277,22826,41,t1427,25215,17,260,0,5103,219
mazowieckie,sochaczewski,101046,419,42005,27,t1428,47833,39,178,0,11030,353
mazowieckie,sokołowski,52136,300,21285,80,t1429,24836,30,154,0,5861,190
mazowieckie,szydłowiecki,25925,245,10021,28,t1430,13599,32,27,1,2278,184
mazowieckie,warszawski zachodni,146236,986,58150,104,t1432,65373,93,772,2,21941,787
mazowieckie,węgrowski,55746,348,23716,36,t1433,26392,52,237,2,5401,258
mazowieckie,wołomiński,266125,1324,103806,146,t1434,130013,160,826,0,31480,1018
mazowieckie,wyszkowski,76938,529,32192,66,t1435,36254,92,418,0,8074,371
mazowieckie,zwoleński,33544,110,14505,25,t1436,16148,28,187,0,2704,57
mazowieckie,żuromiński,34942,151,15416,3,t1437,15990,22,523,6,3013,120
mazowieckie,żyrardowski,72985,408,29074,44,t1438,34016,60,421,19,9474,285
mazowieckie,Ostrołęka,86253,237,35699,18,t1461,40473,34,314,0,9767,185
mazowieckie,Płock,162134,735,63397,53,t1462,75363,52,477,0,22897,630
mazowieckie,Radom,281323,1304,114582,110,t1463,135684,148,1001,1,30056,1045
mazowieckie,Siedlce,139321,550,58773,60,t1464,68327,109,300,1,11921,380
mazowieckie,Warszawa,3192328,14402,1270549,934,t1465,1470248,1047,18683,90,432848,12331
opolskie,brzeski,84419,603,35396,53,t1601,40877,77,698,30,7448,443
opolskie,głubczycki,50179,177,20389,7,t1602,23973,15,73,0,5744,155
opolskie,kędzierzyńsko-kozielski,95325,506,39874,19,t1603,45371,55,511,2,9569,430
opolskie,kluczborski,67283,301,27472,23,t1604,31582,41,378,0,7851,237
opolskie,krapkowicki,118005,404,47129,72,t1605,57611,45,255,2,13010,285
opolskie,namysłowski,34613,262,14181,5,t1606,16295,34,55,0,4082,223
opolskie,nyski,112250,576,47082,28,t1607,52063,52,234,5,12871,491
opolskie,oleski,57908,303,24434,15,t1608,27431,34,100,0,5943,254
opolskie,opolski,81450,411,32687,58,t1609,38729,49,428,0,9606,304
opolskie,prudnicki,48756,207,19800,18,t1610,23572,34,108,0,5276,155
opolskie,strzelecki,70443,422,28233,67,t1611,33989,55,297,1,7924,299
opolskie,Opole,227491,1027,92547,55,t1661,107120,111,642,0,27182,861
podkarpackie,bieszczadzki,13033,51,5347,6,t1801,5853,6,15,0,1818,39
podkarpackie,brzozowski,54381,208,22883,11,t1802,26160,21,225,0,5113,176
podkarpackie,dębicki,77396,397,30171,25,t1803,40203,57,173,1,6849,314
podkarpackie,jarosławski,76656,607,29070,132,t1804,36425,118,145,0,11016,357
podkarpackie,jasielski,75839,485,29002,54,t1805,37524,70,225,4,9088,357
podkarpackie,kolbuszowski,26882,84,11211,17,t1806,13211,5,146,0,2314,62
podkarpackie,krośnieński,58859,228,25247,10,t1807,27243,22,211,0,6158,196
podkarpackie,leżajski,51083,220,20254,26,t1808,24974,32,187,0,5668,162
podkarpackie,lubaczowski,42510,156,16907,11,t1809,20269,20,23,0,5311,125
podkarpackie,łańcucki,51557,374,21376,17,t1810,23482,43,69,1,6630,313
podkarpackie,mielecki,102889,499,43899,43,t1811,49235,46,617,0,9138,410
podkarpackie,niżański,39884,264,17022,31,t1812,18689,25,589,23,3584,185
podkarpackie,przemyski,23455,99,10275,8,t1813,10830,10,103,0,2247,81
podkarpackie,przeworski,37413,247,15561,21,t1814,17336,36,520,31,3996,159
podkarpackie,ropczycko-sędziszowski,47246,175,19106,22,t1815,23462,25,205,0,4473,128
podkarpackie,rzeszowski,67349,487,27330,60,t1816,31857,40,737,17,7425,370
podkarpackie,sanocki,48876,291,18985,18,t1817,22671,37,152,0,7068,236
podkarpackie,stalowowolski,90063,324,37184,32,t1818,42604,34,850,1,9425,257
podkarpackie,strzyżowski,33965,384,14429,52,t1819,15406,47,26,0,4104,285
podkarpackie,tarnobrzeski,21000,185,7946,23,t1820,10119,29,166,11,2769,122
podkarpackie,leski,16888,35,7143,0,t1821,7928,0,66,0,1751,35
podkarpackie,Krosno,55978,277,22382,31,t1861,25464,43,199,1,7933,202
podkarpackie,Przemyśl,61194,312,23025,33,t1862,28917,62,114,1,9138,216
podkarpackie,Rzeszów,658239,1591,274645,190,t1863,325374,199,1539,2,56681,1200
podkarpackie,Tarnobrzeg,76273,365,30906,53,t1864,35709,36,431,2,9227,274
podlaskie,augustowski,52817,277,21474,27,t2001,25528,28,286,1,5529,221
podlaskie,białostocki,80949,713,32555,104,t2002,36686,85,440,4,11268,520
podlaskie,bielski,46120,221,18864,23,t2003,21605,12,38,0,5613,186
podlaskie,grajewski,34926,87,14770,7,t2004,16664,22,329,4,3163,54
podlaskie,hajnowski,36793,246,14814,19,t2005,17152,19,134,0,4693,208
podlaskie,kolneński,27177,92,11398,17,t2006,13306,21,188,10,2285,44
podlaskie,łomżyński,18771,196,8202,41,t2007,9087,46,111,0,1371,109
podlaskie,moniecki,29055,108,11974,26,t2008,13637,22,124,0,3320,60
podlaskie,sejneński,14574,78,6147,0,t2009,6941,2,113,0,1373,76
podlaskie,siemiatycki,37540,216,16279,27,t2010,17618,26,92,0,3551,163
podlaskie,sokólski,52629,368,22514,41,t2011,24424,46,402,3,5289,278
podlaskie,suwalski,10482,62,4419,6,t2012,4916,5,10,0,1137,51
podlaskie,wysokomazowiecki,57321,320,24406,33,t2013,27204,66,512,0,5199,221
podlaskie,zambrowski,35276,211,13987,39,t2014,17192,36,65,0,4032,136
podlaskie,Białystok,598368,1994,241410,207,t2061,288932,251,1600,6,66426,1530
podlaskie,Łomża,85129,394,35047,34,t2062,39679,50,465,0,9938,310
podlaskie,Suwałki,75161,431,28703,25,t2063,36228,55,245,0,9985,351
pomorskie,bytowski,81686,420,33634,62,t2201,39122,59,222,0,8708,299
pomorskie,chojnicki,107531,730,43562,61,t2202,51113,86,535,8,12321,575
pomorskie,człuchowski,50041,449,19627,10,t2203,24407,49,161,3,5846,387
pomorskie,gdański,77252,546,30680,55,t2204,34498,64,590,2,11484,425
pomorskie,kartuski,112220,449,47026,47,t2205,54216,75,251,0,10727,327
pomorskie,kościerski,75739,478,32091,71,t2206,36127,78,286,2,7235,327
pomorskie,kwidzyński,80085,620,32582,76,t2207,37733,86,437,2,9333,456
pomorskie,lęborski,72119,528,28908,38,t2208,34166,66,264,0,8781,424
pomorskie,malborski,51431,345,21236,39,t2209,23548,39,194,1,6453,266
pomorskie,nowodworski,39785,145,16298,6,t2210,18979,25,84,0,4424,114
pomorskie,pucki,70824,405,29664,47,t2211,33645,37,371,47,7144,274
pomorskie,słupski,58735,416,23687,54,t2212,27063,46,929,23,7056,293
pomorskie,starogardzki,123742,764,50738,83,t2213,58918,86,797,1,13289,594
pomorskie,tczewski,104579,842,41091,103,t2214,49962,124,425,2,13101,613
pomorskie,wejherowski,197508,1166,80412,105,t2215,94050,160,1185,6,21861,895
pomorskie,sztumski,51278,492,20791,41,t2216,24942,78,63,0,5482,373
pomorskie,Gdańsk,976120,3399,404787,184,t2261,460594,281,4204,4,106535,2930
pomorskie,Gdynia,363280,2118,137446,98,t2262,170029,148,1949,7,53856,1865
pomorskie,Słupsk,145395,581,58324,39,t2263,67202,46,379,1,19490,495
pomorskie,Sopot,112343,358,46422,19,t2264,50213,15,193,1,15515,323
śląskie,będziński,142056,788,55868,47,t2401,64280,63,725,1,21183,677
śląskie,bielski,131283,654,51804,54,t2402,64625,36,382,0,14472,564
śląskie,cieszyński,190634,831,78911,80,t2403,91357,79,417,1,19949,671
śląskie,częstochowski,107933,589,45153,39,t2404,50598,53,261,3,11921,494
śląskie,gliwicki,168656,807,62574,40,t2405,82338,74,219,3,23525,690
śląskie,kłobucki,69962,276,28566,7,t2406,33854,14,188,0,7354,255
śląskie,lubliniecki,66631,389,26780,24,t2407,32116,42,70,0,7665,323
śląskie,mikołowski,50199,361,20724,18,t2408,22800,13,257,5,6418,325
śląskie,myszkowski,67809,336,28277,15,t2409,31647,47,313,0,7572,274
śląskie,pszczyński,81670,427,33166,35,t2410,38186,30,278,3,10040,359
śląskie,raciborski,107746,668,44206,60,t2411,51559,71,420,0,11561,537
śląskie,rybnicki,32773,255,13631,13,t2412,14498,14,36,0,4608,228
śląskie,tarnogórski,177443,817,74298,48,t2413,81839,76,459,0,20847,693
śląskie,bieruńsko-lędziński,46090,223,19629,30,t2414,22016,20,368,6,4077,167
śląskie,wodzisławski,150989,735,61650,54,t2415,72911,47,206,1,16222,633
śląskie,zawierciański,129826,603,51057,44,t2416,61603,85,581,0,16585,474
śląskie,żywiecki,126665,762,53777,34,t2417,59829,71,694,0,12365,657
śląskie,Bielsko-Biała,268176,829,108919,46,t2461,127330,73,1236,0,30691,710
śląskie,Bytom,175345,1123,71126,31,t2462,83623,83,712,1,19884,1008
śląskie,Chorzów,142137,754,56810,27,t2463,66228,88,372,0,18727,639
śląskie,Częstochowa,329596,1833,130425,91,t2464,153794,153,1240,3,44137,1586
śląskie,Dąbrowa Górnicza,118179,475,45504,21,t2465,53003,32,466,3,19206,419
śląskie,Gliwice,326515,1064,135686,69,t2466,157470,89,522,3,32837,903
śląskie,Jastrzębie-Zdrój,77711,429,29764,67,t2467,35275,42,577,12,12095,308
śląskie,Jaworzno,112283,528,45045,37,t2468,53867,63,762,0,12609,428
śląskie,Katowice,680133,2761,284385,139,t2469,328058,214,2157,8,65533,2400
śląskie,Mysłowice,62626,338,25708,17,t2470,28230,38,484,0,8204,283
śląskie,Piekary Śląskie,51789,289,19722,17,t2471,22784,17,333,0,8950,255
śląskie,Ruda Śląska,213918,693,91816,73,t2472,99966,55,747,1,21389,564
śląskie,Rybnik,93799,583,35186,31,t2473,42856,54,203,0,15554,498
śląskie,Siemianowice Śląskie,106758,474,44102,23,t2474,49355,36,211,0,13090,415
śląskie,Sosnowiec,272236,1039,105489,62,t2475,126458,166,571,0,39718,811
śląskie,Świętochłowice,48983,56,20613,5,t2476,23138,3,214,0,5018,48
śląskie,Tychy,138542,509,57975,46,t2477,63092,25,877,1,16598,437
śląskie,Zabrze,168696,944,65684,58,t2478,81881,103,952,6,20179,777
śląskie,Żory,74600,359,31014,27,t2479,35996,31,132,9,7458,292
świętokrzyskie,buski,64559,483,26459,33,t2601,31249,55,822,4,6029,391
świętokrzyskie,jędrzejowski,93163,722,38882,41,t2602,43726,83,492,3,10063,595
świętokrzyskie,kazimierski,30954,61,12778,5,t2603,15085,2,207,5,2884,49
świętokrzyskie,kielecki,142742,714,58161,81,t2604,69951,86,418,2,14212,545
świętokrzyskie,konecki,71522,589,28923,54,t2605,34292,95,313,1,7994,439
świętokrzyskie,opatowski,43291,183,18257,10,t2606,20753,26,266,1,4015,146
świętokrzyskie,ostrowiecki,113537,449,45259,53,t2607,52630,52,331,1,15317,343
świętokrzyskie,pińczowski,42596,127,16632,3,t2608,22697,0,40,0,3227,124
świętokrzyskie,sandomierski,92311,503,38625,45,t2609,44546,61,1068,58,8072,339
świętokrzyskie,skarżyski,66431,466,26539,45,t2610,30250,25,155,3,9487,393
świętokrzyskie,starachowicki,77721,414,31790,45,t2611,36563,35,730,0,8638,334
świętokrzyskie,staszowski,45440,342,18721,4,t2612,21682,43,340,0,4697,295
świętokrzyskie,włoszczowski,54845,321,22769,33,t2613,26931,62,56,0,5089,226
świętokrzyskie,Kielce,342643,1307,139229,110,t2661,164449,144,1054,3,37911,1050
warmińsko-mazurskie,bartoszycki,66269,204,27308,15,t2801,31546,44,99,3,7316,142
warmińsko-mazurskie,braniewski,36711,260,15788,37,t2802,17162,66,45,0,3716,157
warmińsko-mazurskie,działdowski,64096,393,26755,47,t2803,29622,52,111,0,7608,294
warmińsko-mazurskie,elbląski,44971,287,19744,21,t2804,20945,17,600,0,3682,249
warmińsko-mazurskie,ełcki,101091,598,38867,24,t2805,52160,40,562,7,9502,527
warmińsko-mazurskie,giżycki,57443,268,23745,46,t2806,27400,71,424,1,5874,150
warmińsko-mazurskie,iławski,83903,381,34198,13,t2807,40631,33,564,15,8510,320
warmińsko-mazurskie,kętrzyński,54213,473,22420,21,t2808,24191,58,80,0,7522,394
warmińsko-mazurskie,lidzbarski,36556,298,15566,11,t2809,17006,48,102,0,3882,239
warmińsko-mazurskie,mrągowski,37500,363,14933,36,t2810,17876,57,253,1,4438,269
warmińsko-mazurskie,nidzicki,59061,352,20958,32,t2811,32947,74,100,1,5056,245
warmińsko-mazurskie,nowomiejski,45789,180,19001,9,t2812,22219,39,572,11,3997,121
warmińsko-mazurskie,olecki,30077,243,13019,33,t2813,14247,33,241,0,2570,177
warmińsko-mazurskie,olsztyński,115420,143,48268,16,t2814,54808,20,961,16,11383,91
warmińsko-mazurskie,ostródzki,84252,414,36036,38,t2815,39874,29,891,0,7451,347
warmińsko-mazurskie,piski,61765,276,25592,34,t2816,29739,46,68,1,6366,195
warmińsko-mazurskie,szczycieński,68926,358,28479,43,t2817,32051,61,817,14,7579,240
warmińsko-mazurskie,gołdapski,23816,167,9601,13,t2818,11164,7,71,1,2980,146
warmińsko-mazurskie,węgorzewski,24886,29,10641,0,t2819,11300,4,72,0,2873,25
warmińsko-mazurskie,Elbląg,157619,1053,64723,50,t2861,72737,102,1151,0,19008,901
warmińsko-mazurskie,Olsztyn,286951,1293,112972,108,t2862,133348,157,1956,1,38675,1027
wielkopolskie,chodzieski,49543,408,20283,27,t3001,23381,29,247,0,5632,352
wielkopolskie,czarnkowsko-trzcianecki,106578,252,43916,20,t3002,50983,25,375,3,11304,204
wielkopolskie,gnieźnieński,177350,1167,74354,130,t3003,83501,140,481,4,19014,893
wielkopolskie,gostyński,92313,334,39552,32,t3004,43921,44,220,0,8620,258
