wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,50,0,0,0,t00,0,0,0,0,50,0
dolnośląskie,bolesławiecki,115249,0,38593,0,t0201,47216,0,119,0,29321,0
dolnośląskie,dzierżoniowski,116477,4,37591,0,t0202,42464,0,130,0,36292,4
dolnośląskie,głogowski,116751,5,35250,0,t0203,42268,0,176,0,39057,5
dolnośląskie,górowski,40336,0,13959,0,t0204,16470,0,69,0,9838,0
dolnośląskie,jaworski,64492,7,20807,0,t0205,25234,0,45,0,18406,7
dolnośląskie,jeleniogórski,77323,1,26379,0,t0206,31560,0,365,0,19019,1
dolnośląskie,kamiennogórski,52923,0,17242,0,t0207,19559,0,105,0,16017,0
dolnośląskie,kłodzki,204157,16,68221,0,t0208,78077,0,628,0,57231,16
dolnośląskie,legnicki,67773,0,22039,0,t0209,27404,0,178,0,18152,0
dolnośląskie,lubański,53237,0,14862,0,t0210,20570,0,102,0,17703,0
dolnośląskie,lubiński,189712,0,67080,0,t0211,73866,0,681,0,48085,0
dolnośląskie,lwówecki,68291,0,22917,0,t0212,26546,0,226,0,18602,0
dolnośląskie,milicki,53053,0,18790,0,t0213,20848,0,105,0,13310,0
dolnośląskie,oleśnicki,182438,25,56535,0,t0214,67607,0,443,0,57853,25
dolnośląskie,oławski,60758,0,22898,0,t0215,25921,0,97,0,11842,0
dolnośląskie,polkowicki,66278,0,21293,0,t0216,27059,0,57,0,17869,0
dolnośląskie,strzeliński,58982,0,20141,0,t0217,22693,0,384,0,15764,0
dolnośląskie,średzki,41956,0,12725,0,t0218,14547,0,468,0,14216,0
dolnośląskie,świdnicki,181206,11,55774,0,t0219,65247,0,1078,0,59107,11
dolnośląskie,trzebnicki,98465,0,33479,0,t0220,35537,0,405,0,29044,0
dolnośląskie,wałbrzyski,49584,21,17099,0,t0221,18513,0,262,0,13710,21
dolnośląskie,wołowski,67284,0,22207,0,t0222,27982,0,232,0,16863,0
dolnośląskie,wrocławski,176743,4,58407,0,t0223,64354,0,950,0,53032,4
dolnośląskie,ząbkowicki,86908,30,29492,0,t0224,34557,0,260,0,22599,30
dolnośląskie,zgorzelecki,103809,2,31908,0,t0225,39219,0,191,0,32491,2
dolnośląskie,złotoryjski,57429,0,18416,0,t0226,22316,0,131,0,16566,0
dolnośląskie,Jelenia Góra,149249,6,49490,0,t0261,54022,0,422,0,45315,6
dolnośląskie,Legnica,150598,14,48885,0,t0262,56208,0,348,0,45157,14
dolnośląskie,Wrocław,1666897,56,556127,0,t0264,636866,0,4238,0,469666,56
dolnośląskie,Wałbrzych,292100,0,106875,0,t0265,122919,0,603,0,61703,0
kujawsko-pomorskie,aleksandrowski,166206,4,67132,0,t0401,73221,0,404,0,25449,4
kujawsko-pomorskie,brodnicki,112828,0,39831,0,t0402,44768,0,1344,0,26885,0
kujawsko-pomorskie,bydgoski,124583,0,42517,0,t0403,46716,0,270,0,35080,0
kujawsko-pomorskie,chełmiński,68308,0,23055,0,t0404,25570,0,53,0,19630,0
kujawsko-pomorskie,golubsko-dobrzyński,51943,0,18751,0,t0405,21295,0,339,0,11558,0
kujawsko-pomorskie,grudziądzki,39214,0,13914,0,t0406,16574,0,30,0,8696,0
kujawsko-pomorskie,inowrocławski,170322,0,57051,0,t0407,62690,0,427,0,50154,0
kujawsko-pomorskie,lipnowski,81766,0,28856,0,t0408,33305,0,341,0,19264,0
kujawsko-pomorskie,mogileński,58524,0,19145,0,t0409,21899,0,154,0,17326,0
kujawsko-pomorskie,nakielski,135618,0,44471,0,t0410,56193,0,443,0,34511,0
kujawsko-pomorskie,radziejowski,62963,0,23241,0,t0411,25857,0,528,0,13337,0
kujawsko-pomorskie,rypiński,56470,0,19664,0,t0412,22167,0,75,0,14564,0
kujawsko-pomorskie,sępoleński,70507,24,24961,0,t0413,29847,0,134,0,15565,24
kujawsko-pomorskie,świecki,128795,9,42648,0,t0414,50156,0,388,0,35603,9
kujawsko-pomorskie,toruński,103119,0,35703,0,t0415,44393,0,411,0,22612,0
kujawsko-pomorskie,tucholski,61697,0,21148,0,t0416,24263,0,157,0,16129,0
kujawsko-pomorskie,wąbrzeski,44269,0,15029,0,t0417,17801,0,244,0,11195,0
kujawsko-pomorskie,włocławski,97164,0,35633,0,t0418,38772,0,276,0,22483,0
kujawsko-pomorskie,żniński,77390,0,28520,0,t0419,31025,0,403,0,17442,0
kujawsko-pomorskie,Bydgoszcz,730124,80,231292,0,t0461,268732,0,1463,0,228637,80
kujawsko-pomorskie,Grudziądz,192076,0,65482,0,t0462,76898,0,558,0,49138,0
kujawsko-pomorskie,Toruń,363282,11,107638,0,t0463,127117,0,918,0,127609,11
kujawsko-pomorskie,Włocławek,168444,15,50724,0,t0464,64370,0,1083,0,52267,15
lubelskie,bialski,95142,0,32987,0,t0601,38920,0,591,0,22644,0
lubelskie,biłgorajski,85636,0,30131,0,t0602,33894,0,72,0,21539,0
lubelskie,chełmski,55930,0,20062,0,t0603,22032,0,317,0,13519,0
lubelskie,hrubieszowski,70748,4,24290,0,t0604,28563,0,1431,0,16464,4
lubelskie,janowski,45342,0,16897,0,t0605,19158,0,524,0,8763,0
lubelskie,krasnostawski,65797,0,22147,0,t0606,25746,0,463,0,17441,0
lubelskie,kraśnicki,103861,0,37269,0,t0607,41577,0,349,0,24666,0
lubelskie,lubartowski,86118,1,31179,0,t0608,34939,0,1115,0,18885,1
lubelskie,lubelski,132138,0,46287,0,t0609,54356,0,579,0,30916,0
lubelskie,łęczyński,59427,0,22151,0,t0610,23998,0,502,0,12776,0
lubelskie,łukowski,89093,7,32015,0,t0611,36823,0,232,0,20023,7
lubelskie,opolski,71324,0,25156,0,t0612,29164,0,232,0,16772,0
lubelskie,parczewski,42605,0,15077,0,t0613,17741,0,483,0,9304,0
lubelskie,puławski,153120,0,53790,0,t0614,59024,0,389,0,39917,0
lubelskie,radzyński,48138,0,17234,0,t0615,19562,0,163,0,11179,0
lubelskie,rycki,81043,0,29428,0,t0616,31814,0,322,0,19479,0
lubelskie,świdnicki,79315,0,26535,0,t0617,28970,0,145,0,23665,0
lubelskie,tomaszowski,85273,0,30060,0,t0618,35288,0,233,0,19692,0
lubelskie,włodawski,52264,0,18417,0,t0619,21118,0,168,0,12561,0
lubelskie,zamojski,74759,11,27551,0,t0620,28868,0,366,0,17974,11
lubelskie,Biała Podlaska,110069,0,39639,0,t0661,45519,0,140,0,24771,0
lubelskie,Chełm,104122,1,34684,0,t0662,41959,0,185,0,27294,1
lubelskie,Lublin,703810,18,236391,0,t0663,282917,0,2514,0,181988,18
lubelskie,Zamość,138972,0,49336,0,t0664,55965,0,234,0,33437,0
lubuskie,gorzowski,48890,1,16303,0,t0801,18381,0,363,0,13843,1
