wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1154,115,1269,0.3,0.03,0.33,40,10,30,1766,84,4,16869,1495,15312,62,t0000,2022-04-12
dolnośląskie,bolesławiecki,2,0,2,0.22,0.0,0.22,0,0,0,6,0,0,21,2,19,0,t0201,2022-04-12
dolnośląskie,dzierżoniowski,3,0,3,0.3,0.0,0.3,0,0,0,3,0,0,21,4,17,0,t0202,2022-04-12
dolnośląskie,głogowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,18,0,18,0,t0203,2022-04-12
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,4,0,0,7,1,6,0,t0204,2022-04-12
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,12,0,12,0,t0205,2022-04-12
dolnośląskie,jeleniogórski,3,0,3,0.47,0.0,0.47,0,0,0,2,0,0,13,3,10,0,t0206,2022-04-12
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0207,2022-04-12
dolnośląskie,kłodzki,1,1,2,0.06,0.06,0.13,1,0,1,0,0,0,36,5,31,0,t0208,2022-04-12
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,2,0,0,28,3,25,0,t0209,2022-04-12
dolnośląskie,lubański,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,7,1,6,0,t0210,2022-04-12
dolnośląskie,lubiński,6,0,6,0.57,0.0,0.57,1,0,1,4,1,0,26,6,20,0,t0211,2022-04-12
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,5,0,0,18,3,15,0,t0212,2022-04-12
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t0213,2022-04-12
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,4,0,0,34,2,32,0,t0214,2022-04-12
dolnośląskie,oławski,4,0,4,0.52,0.0,0.52,0,0,0,2,0,0,35,5,30,0,t0215,2022-04-12
dolnośląskie,polkowicki,1,1,2,0.16,0.16,0.32,0,0,0,3,0,0,23,2,21,0,t0216,2022-04-12
dolnośląskie,strzeliński,1,0,1,0.23,0.0,0.23,0,0,0,0,0,0,27,1,26,0,t0217,2022-04-12
dolnośląskie,średzki,2,0,2,0.36,0.0,0.36,0,0,0,5,0,0,22,2,20,0,t0218,2022-04-12
dolnośląskie,świdnicki,2,0,2,0.13,0.0,0.13,0,0,0,4,0,0,31,3,28,0,t0219,2022-04-12
dolnośląskie,trzebnicki,7,0,7,0.82,0.0,0.82,0,0,0,4,0,0,39,8,31,0,t0220,2022-04-12
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,5,1,4,0,t0221,2022-04-12
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,14,0,14,0,t0222,2022-04-12
dolnośląskie,wrocławski,10,2,12,0.65,0.13,0.78,0,0,0,20,0,0,92,15,76,1,t0223,2022-04-12
dolnośląskie,ząbkowicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,7,0,t0224,2022-04-12
dolnośląskie,zgorzelecki,1,0,1,0.11,0.0,0.11,0,0,0,7,0,0,14,1,13,0,t0225,2022-04-12
dolnośląskie,złotoryjski,3,0,3,0.69,0.0,0.69,0,0,0,1,0,0,12,4,8,0,t0226,2022-04-12
dolnośląskie,Jelenia Góra,3,0,3,0.38,0.0,0.38,0,0,0,5,0,0,82,4,77,1,t0261,2022-04-12
dolnośląskie,Legnica,6,0,6,0.61,0.0,0.61,0,0,0,3,3,0,61,6,55,0,t0262,2022-04-12
dolnośląskie,Wrocław,49,4,53,0.76,0.06,0.82,1,1,0,52,3,0,432,58,368,6,t0264,2022-04-12
dolnośląskie,Wałbrzych,5,1,6,0.45,0.09,0.54,0,0,0,6,1,0,28,6,22,0,t0265,2022-04-12
kujawsko-pomorskie,aleksandrowski,3,0,3,0.55,0.0,0.55,0,0,0,4,0,0,18,3,15,0,t0401,2022-04-12
kujawsko-pomorskie,brodnicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,7,0,t0402,2022-04-12
kujawsko-pomorskie,bydgoski,3,0,3,0.25,0.0,0.25,0,0,0,6,1,0,54,3,51,0,t0403,2022-04-12
kujawsko-pomorskie,chełmiński,2,0,2,0.39,0.0,0.39,0,0,0,2,0,0,35,2,33,0,t0404,2022-04-12
kujawsko-pomorskie,golubsko-dobrzyński,2,0,2,0.44,0.0,0.44,0,0,0,8,0,0,15,2,13,0,t0405,2022-04-12
kujawsko-pomorskie,grudziądzki,4,0,4,0.99,0.0,0.99,0,0,0,2,0,0,11,4,7,0,t0406,2022-04-12
kujawsko-pomorskie,inowrocławski,2,0,2,0.13,0.0,0.13,0,0,0,11,0,0,66,4,62,0,t0407,2022-04-12
kujawsko-pomorskie,lipnowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,8,0,8,0,t0408,2022-04-12
kujawsko-pomorskie,mogileński,1,0,1,0.22,0.0,0.22,0,0,0,0,0,0,12,1,11,0,t0409,2022-04-12
kujawsko-pomorskie,nakielski,1,0,1,0.12,0.0,0.12,0,0,0,2,0,0,26,1,25,0,t0410,2022-04-12
kujawsko-pomorskie,radziejowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,7,0,7,0,t0411,2022-04-12
kujawsko-pomorskie,rypiński,2,0,2,0.46,0.0,0.46,0,0,0,0,0,0,16,2,14,0,t0412,2022-04-12
kujawsko-pomorskie,sępoleński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0413,2022-04-12
kujawsko-pomorskie,świecki,3,0,3,0.3,0.0,0.3,0,0,0,3,0,0,29,3,26,0,t0414,2022-04-12
kujawsko-pomorskie,toruński,1,0,1,0.09,0.0,0.09,0,0,0,7,0,0,45,1,44,0,t0415,2022-04-12
kujawsko-pomorskie,tucholski,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,13,0,13,0,t0416,2022-04-12
kujawsko-pomorskie,wąbrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7,0,t0417,2022-04-12
kujawsko-pomorskie,włocławski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,13,0,13,0,t0418,2022-04-12
kujawsko-pomorskie,żniński,1,0,1,0.14,0.0,0.14,0,0,0,1,0,0,30,1,29,0,t0419,2022-04-12
kujawsko-pomorskie,Bydgoszcz,11,0,11,0.32,0.0,0.32,0,0,0,26,3,0,136,15,120,1,t0461,2022-04-12
kujawsko-pomorskie,Grudziądz,3,0,3,0.32,0.0,0.32,0,0,0,3,0,0,44,3,41,0,t0462,2022-04-12
kujawsko-pomorskie,Toruń,7,0,7,0.35,0.0,0.35,0,0,0,22,0,0,104,9,95,0,t0463,2022-04-12
kujawsko-pomorskie,Włocławek,1,0,1,0.09,0.0,0.09,0,0,0,1,0,0,24,1,23,0,t0464,2022-04-12
lubelskie,bialski,3,0,3,0.27,0.0,0.27,1,0,1,2,0,0,30,3,27,0,t0601,2022-04-12
lubelskie,biłgorajski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,33,0,33,0,t0602,2022-04-12
lubelskie,chełmski,4,0,4,0.51,0.0,0.51,0,0,0,6,0,0,28,4,23,1,t0603,2022-04-12
lubelskie,hrubieszowski,2,0,2,0.32,0.0,0.32,0,0,0,4,0,0,19,3,16,0,t0604,2022-04-12
lubelskie,janowski,1,1,2,0.22,0.22,0.44,0,0,0,6,0,0,25,2,23,0,t0605,2022-04-12
lubelskie,krasnostawski,2,2,4,0.32,0.32,0.64,0,0,0,1,0,0,48,5,43,0,t0606,2022-04-12
