wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1360,547,1907,0.35,0.14,0.5,14,8,6,2438,0,0,5413,1968,3445,0,t0000,2024-01-02
dolnośląskie,bolesławiecki,3,1,4,0.33,0.11,0.44,0,0,0,0,0,0,12,4,8,0,t0201,2024-01-02
dolnośląskie,dzierżoniowski,4,0,4,0.4,0.0,0.4,0,0,0,7,0,0,13,5,8,0,t0202,2024-01-02
dolnośląskie,głogowski,7,5,12,0.79,0.56,1.35,0,0,0,2,0,0,19,12,7,0,t0203,2024-01-02
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2024-01-02
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,1,1,0,0,t0205,2024-01-02
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,0,0,0,2,2,0,0,t0206,2024-01-02
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,5,0,0,5,0,5,0,t0207,2024-01-02
dolnośląskie,kłodzki,1,0,1,0.06,0.0,0.06,0,0,0,0,0,0,1,1,0,0,t0208,2024-01-02
dolnośląskie,legnicki,1,1,2,0.18,0.18,0.36,0,0,0,2,0,0,2,2,0,0,t0209,2024-01-02
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2024-01-02
dolnośląskie,lubiński,2,1,3,0.19,0.09,0.28,0,0,0,3,0,0,3,3,0,0,t0211,2024-01-02
dolnośląskie,lwówecki,1,0,1,0.22,0.0,0.22,0,0,0,0,0,0,2,1,1,0,t0212,2024-01-02
dolnośląskie,milicki,4,2,6,1.08,0.54,1.63,0,0,0,2,0,0,6,6,0,0,t0213,2024-01-02
dolnośląskie,oleśnicki,2,1,3,0.19,0.09,0.28,0,0,0,3,0,0,3,3,0,0,t0214,2024-01-02
dolnośląskie,oławski,2,1,3,0.26,0.13,0.39,0,0,0,0,0,0,3,3,0,0,t0215,2024-01-02
dolnośląskie,polkowicki,3,2,5,0.48,0.32,0.79,0,0,0,10,0,0,6,5,1,0,t0216,2024-01-02
dolnośląskie,strzeliński,1,2,3,0.23,0.46,0.69,0,0,0,3,0,0,5,3,2,0,t0217,2024-01-02
dolnośląskie,średzki,2,0,2,0.36,0.0,0.36,0,0,0,3,0,0,3,2,1,0,t0218,2024-01-02
dolnośląskie,świdnicki,2,0,2,0.13,0.0,0.13,0,0,0,0,0,0,4,2,2,0,t0219,2024-01-02
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0220,2024-01-02
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0221,2024-01-02
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0222,2024-01-02
dolnośląskie,wrocławski,1,2,3,0.06,0.13,0.19,0,0,0,2,0,0,8,3,5,0,t0223,2024-01-02
dolnośląskie,ząbkowicki,3,1,4,0.47,0.16,0.62,0,0,0,2,0,0,4,4,0,0,t0224,2024-01-02
dolnośląskie,zgorzelecki,0,1,1,0.0,0.11,0.11,0,0,0,7,0,0,8,1,7,0,t0225,2024-01-02
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,6,0,6,0,t0226,2024-01-02
dolnośląskie,Jelenia Góra,7,1,8,0.89,0.13,1.02,0,0,0,2,0,0,15,8,7,0,t0261,2024-01-02
dolnośląskie,Legnica,1,0,1,0.1,0.0,0.1,0,0,0,1,0,0,3,1,2,0,t0262,2024-01-02
dolnośląskie,Wrocław,16,5,21,0.25,0.08,0.33,0,0,0,33,0,0,64,21,43,0,t0264,2024-01-02
dolnośląskie,Wałbrzych,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0265,2024-01-02
kujawsko-pomorskie,aleksandrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0401,2024-01-02
kujawsko-pomorskie,brodnicki,1,0,1,0.13,0.0,0.13,0,0,0,2,0,0,4,2,2,0,t0402,2024-01-02
kujawsko-pomorskie,bydgoski,3,4,7,0.25,0.33,0.59,0,0,0,5,0,0,23,8,15,0,t0403,2024-01-02
kujawsko-pomorskie,chełmiński,3,0,3,0.58,0.0,0.58,0,0,0,5,0,0,7,3,4,0,t0404,2024-01-02
kujawsko-pomorskie,golubsko-dobrzyński,1,0,1,0.22,0.0,0.22,0,0,0,2,0,0,4,1,3,0,t0405,2024-01-02
kujawsko-pomorskie,grudziądzki,6,2,8,1.49,0.5,1.99,0,0,0,2,0,0,16,8,8,0,t0406,2024-01-02
kujawsko-pomorskie,inowrocławski,16,7,23,1.0,0.44,1.44,0,0,0,26,0,0,54,24,30,0,t0407,2024-01-02
kujawsko-pomorskie,lipnowski,5,2,7,0.76,0.3,1.07,0,0,0,3,0,0,8,7,1,0,t0408,2024-01-02
