wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1480,143,1623,0.39,0.04,0.42,61,14,47,2260,117,4,18798,1945,16800,53,t0000,2022-04-11
dolnośląskie,bolesławiecki,3,1,4,0.33,0.11,0.44,0,0,0,6,0,0,29,4,25,0,t0201,2022-04-11
dolnośląskie,dzierżoniowski,1,2,3,0.1,0.2,0.3,0,0,0,5,0,0,22,3,19,0,t0202,2022-04-11
dolnośląskie,głogowski,1,0,1,0.11,0.0,0.11,0,0,0,2,0,0,18,1,17,0,t0203,2022-04-11
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,7,0,0,24,0,24,0,t0204,2022-04-11
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,1,0,0,25,1,23,1,t0205,2022-04-11
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,2,0,0,34,3,31,0,t0206,2022-04-11
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,9,0,t0207,2022-04-11
dolnośląskie,kłodzki,4,1,5,0.25,0.06,0.32,1,0,1,7,1,0,45,6,39,0,t0208,2022-04-11
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,33,0,33,0,t0209,2022-04-11
dolnośląskie,lubański,2,0,2,0.37,0.0,0.37,0,0,0,1,0,0,14,4,10,0,t0210,2022-04-11
dolnośląskie,lubiński,7,0,7,0.66,0.0,0.66,0,0,0,8,1,0,24,7,17,0,t0211,2022-04-11
dolnośląskie,lwówecki,1,0,1,0.22,0.0,0.22,0,0,0,2,0,0,15,1,14,0,t0212,2022-04-11
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0213,2022-04-11
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,9,0,0,45,2,43,0,t0214,2022-04-11
dolnośląskie,oławski,2,0,2,0.26,0.0,0.26,0,0,0,2,0,0,44,2,42,0,t0215,2022-04-11
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,10,0,0,23,2,21,0,t0216,2022-04-11
