wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,324,-,-,0.08,0,0,0,223,252,53014,30119,361,29713,45,t0000,2021-09-04
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,0,0,158,64,0,64,0,t0201,2021-09-04
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,0,0,63,48,1,47,0,t0202,2021-09-04
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,0,1,70,41,0,41,0,t0203,2021-09-04
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,36,24,0,24,0,t0204,2021-09-04
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,42,24,0,24,0,t0205,2021-09-04
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,80,31,0,31,0,t0206,2021-09-04
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,1,43,10,0,10,0,t0207,2021-09-04
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,1,1,76,96,0,96,0,t0208,2021-09-04
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,66,25,0,25,0,t0209,2021-09-04
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,0,32,17,0,17,0,t0210,2021-09-04
dolnośląskie,lubiński,-,-,0,-,-,0.0,0,0,0,1,0,63,51,0,51,0,t0211,2021-09-04
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,35,20,0,20,0,t0212,2021-09-04
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,1,34,16,0,16,0,t0213,2021-09-04
dolnośląskie,oleśnicki,-,-,2,-,-,0.19,0,0,0,0,1,115,45,2,43,0,t0214,2021-09-04
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,0,0,181,42,0,42,0,t0215,2021-09-04
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,0,49,31,0,31,0,t0216,2021-09-04
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,28,21,0,21,0,t0217,2021-09-04
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,0,0,96,12,0,12,0,t0218,2021-09-04
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,0,0,328,47,0,47,0,t0219,2021-09-04
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,0,2,173,53,0,53,0,t0220,2021-09-04
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,1,0,24,21,0,21,0,t0221,2021-09-04
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,52,25,0,25,0,t0222,2021-09-04
dolnośląskie,wrocławski,-,-,0,-,-,0.0,0,0,0,1,0,373,104,1,102,1,t0223,2021-09-04
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,0,0,23,37,0,37,0,t0224,2021-09-04
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,0,0,67,34,1,33,0,t0225,2021-09-04
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,0,0,35,24,0,24,0,t0226,2021-09-04
dolnośląskie,Jelenia Góra,-,-,0,-,-,0.0,0,0,0,0,0,105,27,0,27,0,t0261,2021-09-04
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,0,0,274,29,0,29,0,t0262,2021-09-04
dolnośląskie,Wrocław,-,-,13,-,-,0.2,0,0,0,0,1,2029,499,14,485,0,t0264,2021-09-04
dolnośląskie,Wałbrzych,-,-,0,-,-,0.0,0,0,0,0,0,104,52,0,52,0,t0265,2021-09-04
kujawsko-pomorskie,aleksandrowski,-,-,1,-,-,0.18,0,0,0,0,1,23,35,1,34,0,t0401,2021-09-04
kujawsko-pomorskie,brodnicki,-,-,2,-,-,0.25,0,0,0,0,1,72,49,2,47,0,t0402,2021-09-04
