wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,799,345,1144,0.21,0.09,0.3,1,0,1,933,0,0,2138,1167,971,0,t0000,2024-08-16
dolnośląskie,bolesławiecki,0,2,2,0.0,0.22,0.22,0,0,0,2,0,0,17,2,15,0,t0201,2024-08-16
dolnośląskie,dzierżoniowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,5,0,5,0,t0202,2024-08-16
dolnośląskie,głogowski,1,0,1,0.11,0.0,0.11,0,0,0,0,0,0,8,1,7,0,t0203,2024-08-16
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2024-08-16
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2024-08-16
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,1,0,0,1,1,0,0,t0206,2024-08-16
dolnośląskie,kamiennogórski,0,1,1,0.0,0.23,0.23,0,0,0,2,0,0,2,1,1,0,t0207,2024-08-16
dolnośląskie,kłodzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2024-08-16
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2024-08-16
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2024-08-16
dolnośląskie,lubiński,6,3,9,0.57,0.28,0.85,0,0,0,2,0,0,10,10,0,0,t0211,2024-08-16
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2024-08-16
dolnośląskie,milicki,2,1,3,0.54,0.27,0.81,0,0,0,0,0,0,3,3,0,0,t0213,2024-08-16
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0214,2024-08-16
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0215,2024-08-16
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0216,2024-08-16
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0217,2024-08-16
dolnośląskie,średzki,3,0,3,0.54,0.0,0.54,0,0,0,2,0,0,4,3,1,0,t0218,2024-08-16
dolnośląskie,świdnicki,3,0,3,0.19,0.0,0.19,0,0,0,0,0,0,5,3,2,0,t0219,2024-08-16
dolnośląskie,trzebnicki,2,1,3,0.23,0.12,0.35,0,0,0,0,0,0,3,3,0,0,t0220,2024-08-16
dolnośląskie,wałbrzyski,1,1,2,0.18,0.18,0.36,0,0,0,1,0,0,2,2,0,0,t0221,2024-08-16
dolnośląskie,wołowski,3,0,3,0.64,0.0,0.64,0,0,0,0,0,0,3,3,0,0,t0222,2024-08-16
dolnośląskie,wrocławski,6,6,12,0.39,0.39,0.78,0,0,0,1,0,0,18,12,6,0,t0223,2024-08-16
dolnośląskie,ząbkowicki,0,1,1,0.0,0.16,0.16,0,0,0,0,0,0,1,1,0,0,t0224,2024-08-16
dolnośląskie,zgorzelecki,1,2,3,0.11,0.23,0.34,0,0,0,3,0,0,5,4,1,0,t0225,2024-08-16
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0226,2024-08-16
dolnośląskie,Jelenia Góra,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0261,2024-08-16
dolnośląskie,Legnica,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0262,2024-08-16
dolnośląskie,Wrocław,9,6,15,0.14,0.09,0.23,0,0,0,14,0,0,31,15,16,0,t0264,2024-08-16
dolnośląskie,Wałbrzych,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0265,2024-08-16
kujawsko-pomorskie,aleksandrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0401,2024-08-16
kujawsko-pomorskie,brodnicki,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,2,1,1,0,t0402,2024-08-16
kujawsko-pomorskie,bydgoski,2,0,2,0.17,0.0,0.17,0,0,0,2,0,0,3,2,1,0,t0403,2024-08-16
kujawsko-pomorskie,chełmiński,4,0,4,0.77,0.0,0.77,0,0,0,11,0,0,11,4,7,0,t0404,2024-08-16
kujawsko-pomorskie,golubsko-dobrzyński,2,2,4,0.44,0.44,0.89,0,0,0,6,0,0,8,4,4,0,t0405,2024-08-16
kujawsko-pomorskie,grudziądzki,2,0,2,0.5,0.0,0.5,0,0,0,1,0,0,2,2,0,0,t0406,2024-08-16
kujawsko-pomorskie,inowrocławski,12,7,19,0.75,0.44,1.19,0,0,0,16,0,0,30,19,11,0,t0407,2024-08-16
kujawsko-pomorskie,lipnowski,2,0,2,0.3,0.0,0.3,0,0,0,1,0,0,2,2,0,0,t0408,2024-08-16
kujawsko-pomorskie,mogileński,1,0,1,0.22,0.0,0.22,0,0,0,1,0,0,1,1,0,0,t0409,2024-08-16
kujawsko-pomorskie,nakielski,3,0,3,0.35,0.0,0.35,0,0,0,2,0,0,3,3,0,0,t0410,2024-08-16
kujawsko-pomorskie,radziejowski,1,2,3,0.25,0.5,0.75,0,0,0,4,0,0,6,3,3,0,t0411,2024-08-16
kujawsko-pomorskie,rypiński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0412,2024-08-16
kujawsko-pomorskie,sępoleński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0413,2024-08-16
kujawsko-pomorskie,świecki,0,1,1,0.0,0.1,0.1,0,0,0,1,0,0,3,1,2,0,t0414,2024-08-16
kujawsko-pomorskie,toruński,0,1,1,0.0,0.09,0.09,0,0,0,7,0,0,8,1,7,0,t0415,2024-08-16
kujawsko-pomorskie,tucholski,0,1,1,0.0,0.21,0.21,0,0,0,1,0,0,1,1,0,0,t0416,2024-08-16
kujawsko-pomorskie,wąbrzeski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0417,2024-08-16
kujawsko-pomorskie,włocławski,7,5,12,0.81,0.58,1.4,0,0,0,6,0,0,16,12,4,0,t0418,2024-08-16
