wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,530,-,-,0.14,8,3,5,4302,361,69208,42428,620,41718,90,t0000,2021-09-10
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,7,1,175,101,0,101,0,t0201,2021-09-10
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,9,0,70,100,0,100,0,t0202,2021-09-10
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,8,0,83,71,0,71,0,t0203,2021-09-10
dolnośląskie,górowski,-,-,2,-,-,0.58,0,0,0,7,0,32,26,2,24,0,t0204,2021-09-10
dolnośląskie,jaworski,-,-,1,-,-,0.2,0,0,0,1,1,46,40,1,39,0,t0205,2021-09-10
dolnośląskie,jeleniogórski,-,-,1,-,-,0.16,0,0,0,3,0,94,47,1,46,0,t0206,2021-09-10
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,1,59,50,0,50,0,t0207,2021-09-10
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,11,0,104,101,0,101,0,t0208,2021-09-10
dolnośląskie,legnicki,-,-,1,-,-,0.18,0,0,0,2,0,104,46,1,45,0,t0209,2021-09-10
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,6,0,46,27,0,27,0,t0210,2021-09-10
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,5,0,83,99,1,98,0,t0211,2021-09-10
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,22,1,73,54,0,54,0,t0212,2021-09-10
dolnośląskie,milicki,-,-,1,-,-,0.27,0,0,0,1,0,38,24,1,23,0,t0213,2021-09-10
dolnośląskie,oleśnicki,-,-,1,-,-,0.09,0,0,0,7,0,161,89,1,88,0,t0214,2021-09-10
dolnośląskie,oławski,-,-,3,-,-,0.39,0,0,0,2,0,191,71,3,68,0,t0215,2021-09-10
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,6,0,59,58,0,58,0,t0216,2021-09-10
dolnośląskie,strzeliński,-,-,1,-,-,0.23,0,0,0,8,0,38,33,1,32,0,t0217,2021-09-10
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,7,0,124,42,0,42,0,t0218,2021-09-10
dolnośląskie,świdnicki,-,-,2,-,-,0.13,0,0,0,10,0,416,112,2,110,0,t0219,2021-09-10
dolnośląskie,trzebnicki,-,-,1,-,-,0.12,0,0,0,1,0,213,53,1,52,0,t0220,2021-09-10
dolnośląskie,wałbrzyski,-,-,1,-,-,0.18,0,0,0,9,0,40,38,1,37,0,t0221,2021-09-10
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,4,0,65,31,0,31,0,t0222,2021-09-10
dolnośląskie,wrocławski,-,-,6,-,-,0.39,0,0,0,47,4,409,149,7,142,0,t0223,2021-09-10
dolnośląskie,ząbkowicki,-,-,1,-,-,0.16,0,0,0,4,0,32,41,1,39,1,t0224,2021-09-10
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,9,0,82,35,1,34,0,t0225,2021-09-10
dolnośląskie,złotoryjski,-,-,2,-,-,0.46,0,0,0,3,0,28,38,2,36,0,t0226,2021-09-10
dolnośląskie,Jelenia Góra,-,-,2,-,-,0.25,0,0,0,10,0,138,78,3,75,0,t0261,2021-09-10
dolnośląskie,Legnica,-,-,4,-,-,0.4,0,0,0,9,2,377,118,5,113,0,t0262,2021-09-10
dolnośląskie,Wrocław,-,-,11,-,-,0.17,0,0,0,92,5,2231,719,11,705,3,t0264,2021-09-10
dolnośląskie,Wałbrzych,-,-,1,-,-,0.09,0,0,0,6,0,98,67,1,66,0,t0265,2021-09-10
kujawsko-pomorskie,aleksandrowski,-,-,1,-,-,0.18,0,0,0,0,0,20,43,1,42,0,t0401,2021-09-10
kujawsko-pomorskie,brodnicki,-,-,0,-,-,0.0,0,0,0,3,2,77,44,0,44,0,t0402,2021-09-10
kujawsko-pomorskie,bydgoski,-,-,2,-,-,0.17,0,0,0,22,0,173,92,2,89,1,t0403,2021-09-10
kujawsko-pomorskie,chełmiński,-,-,0,-,-,0.0,0,0,0,10,3,51,46,0,46,0,t0404,2021-09-10
kujawsko-pomorskie,golubsko-dobrzyński,-,-,1,-,-,0.22,0,0,0,17,1,37,46,1,45,0,t0405,2021-09-10
kujawsko-pomorskie,grudziądzki,-,-,0,-,-,0.0,0,0,0,6,0,32,42,0,42,0,t0406,2021-09-10
kujawsko-pomorskie,inowrocławski,-,-,2,-,-,0.13,0,0,0,24,1,150,149,3,146,0,t0407,2021-09-10
kujawsko-pomorskie,lipnowski,-,-,1,-,-,0.15,0,0,0,0,1,52,65,1,64,0,t0408,2021-09-10
kujawsko-pomorskie,mogileński,-,-,2,-,-,0.44,0,0,0,1,2,37,37,2,35,0,t0409,2021-09-10
kujawsko-pomorskie,nakielski,-,-,0,-,-,0.0,0,0,0,7,1,45,71,0,71,0,t0410,2021-09-10
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,13,0,17,40,0,40,0,t0411,2021-09-10
kujawsko-pomorskie,rypiński,-,-,1,-,-,0.23,0,0,0,22,0,27,64,2,62,0,t0412,2021-09-10
kujawsko-pomorskie,sępoleński,-,-,0,-,-,0.0,0,0,0,4,0,22,34,0,34,0,t0413,2021-09-10
kujawsko-pomorskie,świecki,-,-,0,-,-,0.0,0,0,0,7,0,109,199,0,199,0,t0414,2021-09-10
kujawsko-pomorskie,toruński,-,-,2,-,-,0.18,0,0,0,18,3,124,112,3,108,1,t0415,2021-09-10
kujawsko-pomorskie,tucholski,-,-,0,-,-,0.0,0,0,0,5,0,24,31,0,30,1,t0416,2021-09-10
kujawsko-pomorskie,wąbrzeski,-,-,0,-,-,0.0,0,0,0,2,0,7,26,0,26,0,t0417,2021-09-10
kujawsko-pomorskie,włocławski,-,-,0,-,-,0.0,0,0,0,5,1,25,57,0,57,0,t0418,2021-09-10
kujawsko-pomorskie,żniński,-,-,0,-,-,0.0,0,0,0,8,0,68,102,2,100,0,t0419,2021-09-10
kujawsko-pomorskie,Bydgoszcz,-,-,3,-,-,0.09,0,0,0,59,2,572,320,3,317,0,t0461,2021-09-10
kujawsko-pomorskie,Grudziądz,-,-,0,-,-,0.0,0,0,0,12,0,251,123,0,123,0,t0462,2021-09-10
kujawsko-pomorskie,Toruń,-,-,5,-,-,0.25,0,0,0,26,5,229,248,6,242,0,t0463,2021-09-10
kujawsko-pomorskie,Włocławek,-,-,0,-,-,0.0,0,0,0,4,0,113,143,1,142,0,t0464,2021-09-10
lubelskie,bialski,-,-,5,-,-,0.45,0,0,0,12,0,166,101,5,96,0,t0601,2021-09-10
lubelskie,biłgorajski,-,-,8,-,-,0.8,0,0,0,24,3,289,150,17,133,0,t0602,2021-09-10
lubelskie,chełmski,-,-,3,-,-,0.39,0,0,0,20,1,60,74,4,70,0,t0603,2021-09-10
lubelskie,hrubieszowski,-,-,0,-,-,0.0,0,0,0,5,0,35,55,0,55,0,t0604,2021-09-10
lubelskie,janowski,-,-,3,-,-,0.66,0,0,0,6,0,121,44,3,40,1,t0605,2021-09-10
lubelskie,krasnostawski,-,-,4,-,-,0.64,0,0,0,10,1,94,88,4,84,0,t0606,2021-09-10
lubelskie,kraśnicki,-,-,4,-,-,0.42,0,0,0,12,2,265,87,5,82,0,t0607,2021-09-10
lubelskie,lubartowski,-,-,2,-,-,0.23,0,0,0,11,1,92,64,3,61,0,t0608,2021-09-10
lubelskie,lubelski,-,-,2,-,-,0.13,0,0,0,13,2,321,162,3,159,0,t0609,2021-09-10
lubelskie,łęczyński,-,-,5,-,-,0.87,0,0,0,19,0,156,58,5,53,0,t0610,2021-09-10
lubelskie,łukowski,-,-,3,-,-,0.28,0,0,0,16,4,101,113,3,109,1,t0611,2021-09-10
lubelskie,opolski,-,-,2,-,-,0.34,0,0,0,5,0,577,36,2,34,0,t0612,2021-09-10
lubelskie,parczewski,-,-,1,-,-,0.29,0,0,0,1,0,22,25,1,24,0,t0613,2021-09-10
lubelskie,puławski,-,-,3,-,-,0.27,0,0,0,33,1,242,111,3,108,0,t0614,2021-09-10
lubelskie,radzyński,-,-,1,-,-,0.17,0,0,0,7,3,114,54,1,53,0,t0615,2021-09-10
lubelskie,rycki,-,-,0,-,-,0.0,0,0,0,7,0,50,36,0,36,0,t0616,2021-09-10
lubelskie,świdnicki,-,-,3,-,-,0.42,0,0,0,20,4,137,87,3,84,0,t0617,2021-09-10
lubelskie,tomaszowski,-,-,0,-,-,0.0,0,0,0,3,0,106,69,1,67,1,t0618,2021-09-10
lubelskie,włodawski,-,-,0,-,-,0.0,0,0,0,4,0,58,40,0,40,0,t0619,2021-09-10
lubelskie,zamojski,-,-,1,-,-,0.09,0,0,0,11,2,93,100,2,98,0,t0620,2021-09-10
lubelskie,Biała Podlaska,-,-,1,-,-,0.17,0,0,0,17,1,64,72,1,71,0,t0661,2021-09-10
lubelskie,Chełm,-,-,1,-,-,0.16,0,0,0,8,3,86,74,2,72,0,t0662,2021-09-10
lubelskie,Lublin,-,-,16,-,-,0.47,0,0,0,88,9,622,520,16,504,0,t0663,2021-09-10
lubelskie,Zamość,-,-,0,-,-,0.0,0,0,0,3,0,32,58,0,57,1,t0664,2021-09-10
lubuskie,gorzowski,-,-,0,-,-,0.0,0,0,0,4,0,117,32,0,32,0,t0801,2021-09-10
lubuskie,krośnieński,-,-,0,-,-,0.0,0,0,0,6,1,99,34,0,34,0,t0802,2021-09-10
