Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-03-04,Entire Country,Entire Country,0000,0.03295674929,0.6342857143,37.97665833,2023-02-26,3823.1926
2023-03-04,dolnośląskie,Bolesławiecki,0201,0,0.2842857143,31.7517435,2023-02-26,8.9762
2023-03-04,dolnośląskie,Dzierżoniowski,0202,0,0.2285714286,35.00875569,2023-02-26,9.9935
2023-03-04,dolnośląskie,Głogowski,0203,0,0.5,42.45706468,2023-02-26,8.8447
2023-03-04,dolnośląskie,Górowski,0204,0,0.3714285714,28.22123177,2023-02-26,3.4552
2023-03-04,dolnośląskie,Jaworski,0205,0,0.2,35.55716411,2023-02-26,4.9734
2023-03-04,dolnośląskie,Karkonoski,0206,0,0.1142857143,29.12067958,2023-02-26,6.3333
2023-03-04,dolnośląskie,Kamiennogórski,0207,0,0.2314285714,36.57995517,2023-02-26,4.2824
2023-03-04,dolnośląskie,Kłodzki,0208,0,0.2457142857,35.76268692,2023-02-26,15.6283
2023-03-04,dolnośląskie,Legnicki,0209,0,0.2057142857,32.09036473,2023-02-26,5.511
2023-03-04,dolnośląskie,Lubański,0210,0.1856941246,0.3685714286,31.69613013,2023-02-26,5.3852
2023-03-04,dolnośląskie,Lubiński,0211,0.1888645463,0.3628571429,43.63904208,2023-02-26,10.5896
2023-03-04,dolnośląskie,Lwówecki,0212,0,0.3128571429,39.34077502,2023-02-26,4.5599
2023-03-04,dolnośląskie,Milicki,0213,0,0.1542857143,35.42934783,2023-02-26,3.68
2023-03-04,dolnośląskie,Oleśnicki,0214,0,0.1585714286,52.67833837,2023-02-26,10.7268
2023-03-04,dolnośląskie,Oławski,0215,0,0.2971428571,25.53498602,2023-02-26,4.3646
2023-03-04,dolnośląskie,Polkowicki,0216,0,0.2957142857,27.43622712,2023-02-26,6.2997
2023-03-04,dolnośląskie,Strzeliński,0217,0,0.1642857143,35.68172879,2023-02-26,4.3221
2023-03-04,dolnośląskie,Średzki,0218,0,0.3085714286,25.07026014,2023-02-26,5.5508
2023-03-04,dolnośląskie,Świdnicki,0219,0,0.2728571429,36.4862353,2023-02-26,15.6015
2023-03-04,dolnośląskie,Trzebnicki,0220,0,0.1685714286,32.63792739,2023-02-26,8.5226
2023-03-04,dolnośląskie,Wałbrzyski,0221,0,0.2314285714,24.34899378,2023-02-26,5.5107
2023-03-04,dolnośląskie,Wołowski,0222,0,0.1514285714,35.13930892,2023-02-26,4.6623
2023-03-04,dolnośląskie,Wrocławski,0223,0,0.6757142857,33.02798071,2023-02-26,15.6322
2023-03-04,dolnośląskie,Ząbkowicki,0224,0,0.3571428571,34.67696629,2023-02-26,6.408
2023-03-04,dolnośląskie,Zgorzelecki,0225,0,0.3057142857,35.57576992,2023-02-26,8.8386
2023-03-04,dolnośląskie,Złotoryjski,0226,0,0.4614285714,37.42274269,2023-02-26,4.3038
2023-03-04,dolnośląskie,Jelenia Góra,0261,0,0.1271428571,54.3843748,2023-02-26,7.8335
2023-03-04,dolnośląskie,Legnica,0262,0.1015888496,0.3757142857,43.77260352,2023-02-26,9.8436
2023-03-04,dolnośląskie,Wrocław,0264,0.03115614212,0.3942857143,69.46698072,2023-02-26,64.1928
2023-03-04,dolnośląskie,Wałbrzych,0265,0,0.1928571429,55.43552391,2023-02-26,10.9971
2023-03-04,kujawsko-pomorskie,Aleksandrowski,0401,0.1821792279,0.4657142857,45.75613489,2023-02-26,5.4891
2023-03-04,kujawsko-pomorskie,Brodnicki,0402,0,0.5242857143,32.81449705,2023-02-26,7.9023
2023-03-04,kujawsko-pomorskie,Bydgoski,0403,0.2491032284,1.098571429,28.27902883,2023-02-26,12.0432
2023-03-04,kujawsko-pomorskie,Chełmiński,0404,0,0.3571428571,37.09661808,2023-02-26,5.1657
2023-03-04,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,1.397142857,25.32828001,2023-02-26,4.4855
2023-03-04,kujawsko-pomorskie,Grudziądzki,0406,0,1.278571429,21.37451929,2023-02-26,4.0305
2023-03-04,kujawsko-pomorskie,Inowrocławski,0407,0,1.614285714,30.24934383,2023-02-26,15.8496
2023-03-04,kujawsko-pomorskie,Lipnowski,0408,0,0.3485714286,28.67379679,2023-02-26,6.545
2023-03-04,kujawsko-pomorskie,Mogileński,0409,0,0.44,37.23231168,2023-02-26,4.5482
2023-03-04,kujawsko-pomorskie,Nakielski,0410,0,0.5628571429,39.17834624,2023-02-26,8.6119
2023-03-04,kujawsko-pomorskie,Radziejowski,0411,0,1.492857143,32.73454091,2023-02-26,4.0025
2023-03-04,kujawsko-pomorskie,Rypiński,0412,0,0.7228571429,33.12744872,2023-02-26,4.339
2023-03-04,kujawsko-pomorskie,Sępoleński,0413,0,1.221428571,36.93969529,2023-02-26,4.0826
2023-03-04,kujawsko-pomorskie,Świecki,0414,0,0.5485714286,35.47713849,2023-02-26,9.8703
2023-03-04,kujawsko-pomorskie,Toruński,0415,0,0.51,20.30027837,2023-02-26,10.9565
2023-03-04,kujawsko-pomorskie,Tucholski,0416,0,0.5914285714,32.99532304,2023-02-26,4.8322
2023-03-04,kujawsko-pomorskie,Wąbrzeski,0417,0,1.298571429,32.59400705,2023-02-26,3.404
2023-03-04,kujawsko-pomorskie,Włocławski,0418,0.1167596852,1.512857143,25.1500362,2023-02-26,8.5646
2023-03-04,kujawsko-pomorskie,Żniński,0419,0,1.018571429,24.38113499,2023-02-26,6.9886
2023-03-04,kujawsko-pomorskie,Bydgoszcz,0461,0.08718623852,0.9171428571,63.68954724,2023-02-26,34.4091
2023-03-04,kujawsko-pomorskie,Grudziądz,0462,0,0.5157142857,50.08229661,2023-02-26,9.3564
2023-03-04,kujawsko-pomorskie,Toruń,0463,0,0.7457142857,61.40584957,2023-02-26,19.8613
2023-03-04,kujawsko-pomorskie,Włocławek,0464,0.2763423329,0.7685714286,47.35770673,2023-02-26,10.8561
2023-03-04,lubelskie,Bialski,0601,0.09094381491,0.53,20.00218265,2023-02-26,10.9958
2023-03-04,lubelskie,Biłgorajski,0602,0,1.35,21.38478865,2023-02-26,10.0333
2023-03-04,lubelskie,Chełmski,0603,0.1290289283,0.6257142857,17.24213569,2023-02-26,7.7502
2023-03-04,lubelskie,Hrubieszowski,0604,0,0.96,26.52840717,2023-02-26,6.2009
2023-03-04,lubelskie,Janowski,0605,0,0.5028571429,18.80510389,2023-02-26,4.5142
2023-03-04,lubelskie,Krasnostawski,0606,0,0.4542857143,27.29568999,2023-02-26,6.2552
2023-03-04,lubelskie,Kraśnicki,0607,0,0.8871428571,25.54611715,2023-02-26,9.4531
2023-03-04,lubelskie,Lubartowski,0608,0,0.9557142857,21.0734206,2023-02-26,8.785
2023-03-04,lubelskie,Lubelski,0609,0,0.97,19.40661883,2023-02-26,15.6493
2023-03-04,lubelskie,Łęczyński,0610,0,1.37,21.96686357,2023-02-26,5.7218
2023-03-04,lubelskie,Łukowski,0611,0.1883008671,0.4971428571,18.42806436,2023-02-26,10.6213
2023-03-04,lubelskie,Opolski,0612,0,0.4128571429,28.257759,2023-02-26,5.8706
2023-03-04,lubelskie,Parczewski,0613,0,0.5385714286,26.4866752,2023-02-26,3.4372
2023-03-04,lubelskie,Puławski,0614,0,2.315714286,34.64995017,2023-02-26,11.2384
2023-03-04,lubelskie,Radzyński,0615,0,0.7542857143,19.08984871,2023-02-26,5.8298
2023-03-04,lubelskie,Rycki,0616,0,2.15,34.48046101,2023-02-26,5.553
2023-03-04,lubelskie,Świdnicki,0617,0,0.9157142857,32.56523687,2023-02-26,7.1432
2023-03-04,lubelskie,Tomaszowski,0618,0,0.73,23.84311237,2023-02-26,8.1944
2023-03-04,lubelskie,Włodawski,0619,0.2632340941,0.7485714286,32.50414594,2023-02-26,3.7989
