wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,174,-,-,0.05,1,0,1,263,0,0,888,180,708,0,t00,2023-09-14
dolnośląskie,-,-,14,-,-,0.05,0,0,0,13,0,0,31,14,17,0,t02,2023-09-14
kujawsko-pomorskie,-,-,8,-,-,0.04,0,0,0,19,0,0,35,8,27,0,t04,2023-09-14
lubelskie,-,-,16,-,-,0.08,0,0,0,19,0,0,32,17,15,0,t06,2023-09-14
lubuskie,-,-,5,-,-,0.05,0,0,0,1,0,0,6,5,1,0,t08,2023-09-14
łódzkie,-,-,5,-,-,0.02,0,0,0,12,0,0,18,5,13,0,t10,2023-09-14
małopolskie,-,-,11,-,-,0.03,0,0,0,30,0,0,42,11,31,0,t12,2023-09-14
mazowieckie,-,-,28,-,-,0.05,0,0,0,51,0,0,383,29,354,0,t14,2023-09-14
opolskie,-,-,14,-,-,0.14,0,0,0,7,0,0,39,14,25,0,t16,2023-09-14
podkarpackie,-,-,11,-,-,0.05,0,0,0,21,0,0,48,11,37,0,t18,2023-09-14
podlaskie,-,-,13,-,-,0.11,0,0,0,8,0,0,28,14,14,0,t20,2023-09-14
pomorskie,-,-,11,-,-,0.05,0,0,0,12,0,0,32,13,19,0,t22,2023-09-14
śląskie,-,-,10,-,-,0.02,0,0,0,19,0,0,42,10,32,0,t24,2023-09-14
świętokrzyskie,-,-,3,-,-,0.02,0,0,0,3,0,0,10,3,7,0,t26,2023-09-14
warmińsko-mazurskie,-,-,6,-,-,0.04,0,0,0,10,0,0,20,6,14,0,t28,2023-09-14
wielkopolskie,-,-,10,-,-,0.03,0,0,0,17,0,0,37,11,26,0,t30,2023-09-14
zachodniopomorskie,-,-,7,-,-,0.04,1,0,1,21,0,0,40,7,33,0,t32,2023-09-14
