wojewodztwo,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,-,-,291,-,-,0.08,0,0,0,399,0,0,1369,300,1069,0,t00,2023-10-03
dolnośląskie,-,-,27,-,-,0.09,0,0,0,31,0,0,81,27,54,0,t02,2023-10-03
kujawsko-pomorskie,-,-,17,-,-,0.08,0,0,0,20,0,0,126,18,108,0,t04,2023-10-03
lubelskie,-,-,27,-,-,0.13,0,0,0,45,0,0,87,28,59,0,t06,2023-10-03
lubuskie,-,-,3,-,-,0.03,0,0,0,5,0,0,11,3,8,0,t08,2023-10-03
łódzkie,-,-,7,-,-,0.03,0,0,0,10,0,0,30,7,23,0,t10,2023-10-03
małopolskie,-,-,25,-,-,0.07,0,0,0,42,0,0,78,25,53,0,t12,2023-10-03
mazowieckie,-,-,50,-,-,0.09,0,0,0,60,0,0,431,54,377,0,t14,2023-10-03
opolskie,-,-,10,-,-,0.1,0,0,0,6,0,0,48,10,38,0,t16,2023-10-03
podkarpackie,-,-,12,-,-,0.06,0,0,0,26,0,0,55,13,42,0,t18,2023-10-03
podlaskie,-,-,24,-,-,0.2,0,0,0,19,0,0,56,24,32,0,t20,2023-10-03
pomorskie,-,-,14,-,-,0.06,0,0,0,20,0,0,58,15,43,0,t22,2023-10-03
śląskie,-,-,27,-,-,0.06,0,0,0,41,0,0,87,27,60,0,t24,2023-10-03
świętokrzyskie,-,-,6,-,-,0.05,0,0,0,7,0,0,10,6,4,0,t26,2023-10-03
warmińsko-mazurskie,-,-,4,-,-,0.03,0,0,0,20,0,0,26,4,22,0,t28,2023-10-03
wielkopolskie,-,-,14,-,-,0.04,0,0,0,15,0,0,44,14,30,0,t30,2023-10-03
zachodniopomorskie,-,-,20,-,-,0.12,0,0,0,31,0,0,73,21,52,0,t32,2023-10-03
