wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,6047,-,-,1.58,453,117,336,9842,8863,142253,65711,6704,58306,701,t0000,2021-05-06
dolnośląskie,bolesławiecki,-,-,18,-,-,2.0,0,0,0,33,61,499,141,18,123,0,t0201,2021-05-06
dolnośląskie,dzierżoniowski,-,-,25,-,-,2.49,1,0,1,22,4,330,161,25,136,0,t0202,2021-05-06
dolnośląskie,głogowski,-,-,18,-,-,2.03,1,1,0,19,43,456,127,18,107,2,t0203,2021-05-06
dolnośląskie,górowski,-,-,10,-,-,2.88,1,0,1,19,10,178,34,10,24,0,t0204,2021-05-06
dolnośląskie,jaworski,-,-,2,-,-,0.4,1,1,0,20,5,217,43,2,41,0,t0205,2021-05-06
dolnośląskie,jeleniogórski,-,-,14,-,-,2.21,1,0,1,18,16,246,118,17,101,0,t0206,2021-05-06
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,4,5,87,52,0,52,0,t0207,2021-05-06
dolnośląskie,kłodzki,-,-,16,-,-,1.02,0,0,0,32,20,302,186,18,167,1,t0208,2021-05-06
dolnośląskie,legnicki,-,-,18,-,-,3.26,4,4,0,17,25,301,66,18,47,1,t0209,2021-05-06
dolnośląskie,lubański,-,-,3,-,-,0.55,0,0,0,23,28,262,44,3,39,2,t0210,2021-05-06
dolnośląskie,lubiński,-,-,20,-,-,1.88,0,0,0,22,42,466,165,21,140,4,t0211,2021-05-06
dolnośląskie,lwówecki,-,-,8,-,-,1.75,0,0,0,22,19,213,53,12,40,1,t0212,2021-05-06
dolnośląskie,milicki,-,-,4,-,-,1.08,2,2,0,11,16,110,43,4,39,0,t0213,2021-05-06
dolnośląskie,oleśnicki,-,-,25,-,-,2.33,3,3,0,22,31,428,160,27,131,2,t0214,2021-05-06
dolnośląskie,oławski,-,-,9,-,-,1.17,0,0,0,24,14,430,128,9,118,1,t0215,2021-05-06
dolnośląskie,polkowicki,-,-,18,-,-,2.85,3,0,3,21,25,436,93,19,73,1,t0216,2021-05-06
dolnośląskie,strzeliński,-,-,9,-,-,2.07,0,0,0,15,10,173,89,9,79,1,t0217,2021-05-06
dolnośląskie,średzki,-,-,10,-,-,1.81,0,0,0,19,32,316,110,13,96,1,t0218,2021-05-06
dolnośląskie,świdnicki,-,-,31,-,-,1.98,0,0,0,42,48,831,232,34,198,0,t0219,2021-05-06
dolnośląskie,trzebnicki,-,-,24,-,-,2.81,2,0,2,23,21,415,159,31,126,2,t0220,2021-05-06
dolnośląskie,wałbrzyski,-,-,5,-,-,0.9,1,1,0,3,12,203,60,7,53,0,t0221,2021-05-06
dolnośląskie,wołowski,-,-,6,-,-,1.28,0,0,0,15,4,264,81,9,71,1,t0222,2021-05-06
dolnośląskie,wrocławski,-,-,43,-,-,2.79,1,1,0,42,46,939,371,45,320,6,t0223,2021-05-06
dolnośląskie,ząbkowicki,-,-,18,-,-,2.79,0,0,0,30,12,295,96,21,74,1,t0224,2021-05-06
dolnośląskie,zgorzelecki,-,-,6,-,-,0.68,1,1,0,19,64,458,61,7,51,3,t0225,2021-05-06
dolnośląskie,złotoryjski,-,-,10,-,-,2.31,0,0,0,12,10,229,56,11,44,1,t0226,2021-05-06
dolnośląskie,Jelenia Góra,-,-,23,-,-,2.92,0,0,0,27,22,289,157,25,132,0,t0261,2021-05-06
dolnośląskie,Legnica,-,-,25,-,-,2.52,1,1,0,42,19,603,170,25,145,0,t0262,2021-05-06
dolnośląskie,Wrocław,-,-,136,-,-,2.11,6,6,0,149,182,3029,1698,159,1515,24,t0264,2021-05-06
dolnośląskie,Wałbrzych,-,-,17,-,-,1.54,2,2,0,20,34,287,186,20,165,1,t0265,2021-05-06
kujawsko-pomorskie,aleksandrowski,-,-,8,-,-,1.45,0,0,0,17,5,82,68,8,60,0,t0401,2021-05-06
kujawsko-pomorskie,brodnicki,-,-,9,-,-,1.14,0,0,0,20,15,189,101,9,89,3,t0402,2021-05-06
kujawsko-pomorskie,bydgoski,-,-,21,-,-,1.76,3,0,3,43,23,479,162,21,139,2,t0403,2021-05-06
kujawsko-pomorskie,chełmiński,-,-,5,-,-,0.96,0,0,0,6,4,114,78,6,71,1,t0404,2021-05-06
kujawsko-pomorskie,golubsko-dobrzyński,-,-,2,-,-,0.44,0,0,0,15,4,77,58,2,56,0,t0405,2021-05-06
kujawsko-pomorskie,grudziądzki,-,-,3,-,-,0.75,0,0,0,6,2,115,61,3,56,2,t0406,2021-05-06
kujawsko-pomorskie,inowrocławski,-,-,23,-,-,1.44,3,0,3,45,27,435,231,23,205,3,t0407,2021-05-06
kujawsko-pomorskie,lipnowski,-,-,10,-,-,1.52,0,0,0,14,8,243,75,11,60,4,t0408,2021-05-06
kujawsko-pomorskie,mogileński,-,-,5,-,-,1.1,0,0,0,16,11,217,58,5,52,1,t0409,2021-05-06
kujawsko-pomorskie,nakielski,-,-,18,-,-,2.09,2,0,2,36,31,304,120,18,95,7,t0410,2021-05-06
kujawsko-pomorskie,radziejowski,-,-,10,-,-,2.49,1,0,1,12,10,251,73,10,63,0,t0411,2021-05-06
kujawsko-pomorskie,rypiński,-,-,6,-,-,1.38,0,0,0,7,5,101,49,6,42,1,t0412,2021-05-06
kujawsko-pomorskie,sępoleński,-,-,14,-,-,3.42,2,0,2,15,11,214,73,14,59,0,t0413,2021-05-06
kujawsko-pomorskie,świecki,-,-,13,-,-,1.31,1,0,1,29,11,304,210,15,195,0,t0414,2021-05-06
kujawsko-pomorskie,toruński,-,-,14,-,-,1.29,2,0,2,18,7,284,169,14,154,1,t0415,2021-05-06
kujawsko-pomorskie,tucholski,-,-,4,-,-,0.83,0,0,0,16,16,196,47,5,41,1,t0416,2021-05-06
kujawsko-pomorskie,wąbrzeski,-,-,2,-,-,0.59,0,0,0,11,4,86,29,2,27,0,t0417,2021-05-06
kujawsko-pomorskie,włocławski,-,-,8,-,-,0.93,0,0,0,14,12,229,91,8,83,0,t0418,2021-05-06
kujawsko-pomorskie,żniński,-,-,19,-,-,2.71,1,0,1,26,19,263,109,21,84,4,t0419,2021-05-06
kujawsko-pomorskie,Bydgoszcz,-,-,67,-,-,1.93,6,0,6,104,72,1166,549,69,477,3,t0461,2021-05-06
kujawsko-pomorskie,Grudziądz,-,-,11,-,-,1.17,1,1,0,22,22,271,177,13,162,2,t0462,2021-05-06
kujawsko-pomorskie,Toruń,-,-,24,-,-,1.19,0,0,0,45,52,488,266,26,236,4,t0463,2021-05-06
kujawsko-pomorskie,Włocławek,-,-,12,-,-,1.1,1,0,1,23,17,307,146,12,131,3,t0464,2021-05-06
lubelskie,bialski,-,-,17,-,-,1.54,1,0,1,8,25,295,149,18,131,0,t0601,2021-05-06
lubelskie,biłgorajski,-,-,3,-,-,0.3,0,0,0,29,11,326,113,3,107,3,t0602,2021-05-06
lubelskie,chełmski,-,-,15,-,-,1.93,1,0,1,22,10,303,128,16,110,2,t0603,2021-05-06
lubelskie,hrubieszowski,-,-,11,-,-,1.76,0,0,0,15,15,266,136,14,111,11,t0604,2021-05-06
lubelskie,janowski,-,-,3,-,-,0.66,2,0,2,16,6,125,65,3,61,1,t0605,2021-05-06
lubelskie,krasnostawski,-,-,20,-,-,3.18,1,0,1,16,10,273,141,20,121,0,t0606,2021-05-06
lubelskie,kraśnicki,-,-,18,-,-,1.89,0,0,0,22,6,204,114,18,96,0,t0607,2021-05-06
lubelskie,lubartowski,-,-,24,-,-,2.72,2,1,1,19,19,361,127,26,101,0,t0608,2021-05-06
lubelskie,lubelski,-,-,25,-,-,1.6,3,0,3,62,30,748,222,28,193,1,t0609,2021-05-06
lubelskie,łęczyński,-,-,7,-,-,1.22,0,0,0,10,16,195,74,8,65,1,t0610,2021-05-06
lubelskie,łukowski,-,-,15,-,-,1.41,0,0,0,11,14,211,116,18,94,4,t0611,2021-05-06
lubelskie,opolski,-,-,0,-,-,0.0,0,0,0,4,9,219,67,1,65,1,t0612,2021-05-06
lubelskie,parczewski,-,-,1,-,-,0.29,0,0,0,5,3,60,38,1,37,0,t0613,2021-05-06
lubelskie,puławski,-,-,14,-,-,1.24,0,0,0,35,20,552,157,14,143,0,t0614,2021-05-06
lubelskie,radzyński,-,-,9,-,-,1.54,1,0,1,18,10,193,99,11,88,0,t0615,2021-05-06
lubelskie,rycki,-,-,9,-,-,1.61,0,0,0,17,11,176,105,10,95,0,t0616,2021-05-06
lubelskie,świdnicki,-,-,13,-,-,1.81,1,1,0,32,31,294,135,13,121,1,t0617,2021-05-06
lubelskie,tomaszowski,-,-,12,-,-,1.46,0,0,0,20,16,251,94,13,79,2,t0618,2021-05-06
lubelskie,włodawski,-,-,2,-,-,0.52,0,0,0,12,7,117,61,2,59,0,t0619,2021-05-06
lubelskie,zamojski,-,-,11,-,-,1.04,1,0,1,11,28,276,118,12,105,1,t0620,2021-05-06
lubelskie,Biała Podlaska,-,-,12,-,-,2.1,0,0,0,18,13,178,115,13,100,2,t0661,2021-05-06
lubelskie,Chełm,-,-,13,-,-,2.11,0,0,0,41,10,337,118,13,103,2,t0662,2021-05-06
lubelskie,Lublin,-,-,58,-,-,1.71,2,0,2,103,66,1325,645,60,582,3,t0663,2021-05-06
lubelskie,Zamość,-,-,5,-,-,0.79,2,0,2,14,17,128,65,5,58,2,t0664,2021-05-06
lubuskie,gorzowski,-,-,6,-,-,0.83,1,0,1,10,20,223,112,6,106,0,t0801,2021-05-06
lubuskie,krośnieński,-,-,17,-,-,3.11,0,0,0,18,18,236,117,18,98,1,t0802,2021-05-06
lubuskie,międzyrzecki,-,-,18,-,-,3.14,0,0,0,15,6,185,147,18,129,0,t0803,2021-05-06
lubuskie,nowosolski,-,-,12,-,-,1.4,0,0,0,28,18,314,187,13,171,3,t0804,2021-05-06
lubuskie,słubicki,-,-,9,-,-,1.92,2,2,0,7,9,176,108,10,98,0,t0805,2021-05-06
lubuskie,strzelecko-drezdenecki,-,-,10,-,-,2.05,1,1,0,7,4,116,55,10,44,1,t0806,2021-05-06
lubuskie,sulęciński,-,-,6,-,-,1.71,1,1,0,12,3,126,88,8,80,0,t0807,2021-05-06
lubuskie,świebodziński,-,-,10,-,-,1.8,1,1,0,20,19,270,100,11,89,0,t0808,2021-05-06
lubuskie,zielonogórski,-,-,12,-,-,1.59,0,0,0,21,7,235,135,13,118,4,t0809,2021-05-06
lubuskie,żagański,-,-,22,-,-,2.8,1,0,1,25,21,336,147,25,120,2,t0810,2021-05-06
lubuskie,żarski,-,-,14,-,-,1.46,0,0,0,22,22,323,169,15,152,2,t0811,2021-05-06
lubuskie,wschowski,-,-,5,-,-,1.29,0,0,0,8,13,120,57,5,52,0,t0812,2021-05-06
lubuskie,Gorzów Wielkopolski,-,-,19,-,-,1.54,2,0,2,16,15,381,327,25,300,2,t0861,2021-05-06
lubuskie,Zielona Góra,-,-,15,-,-,1.06,10,2,8,41,23,510,315,21,292,2,t0862,2021-05-06
łódzkie,bełchatowski,-,-,22,-,-,1.95,1,0,1,17,23,305,207,23,182,2,t1001,2021-05-06
łódzkie,kutnowski,-,-,34,-,-,3.54,3,0,3,28,12,278,143,35,107,1,t1002,2021-05-06
łódzkie,łaski,-,-,5,-,-,1.0,0,0,0,15,16,178,74,5,68,1,t1003,2021-05-06
łódzkie,łęczycki,-,-,8,-,-,1.61,0,0,0,10,6,175,77,8,68,1,t1004,2021-05-06
łódzkie,łowicki,-,-,12,-,-,1.54,1,0,1,12,10,253,127,12,115,0,t1005,2021-05-06
łódzkie,łódzki wschodni,-,-,14,-,-,1.93,1,0,1,40,37,384,187,14,173,0,t1006,2021-05-06
łódzkie,opoczyński,-,-,6,-,-,0.79,1,1,0,7,11,210,109,8,99,2,t1007,2021-05-06
łódzkie,pabianicki,-,-,33,-,-,2.77,2,0,2,49,37,476,239,33,203,3,t1008,2021-05-06
łódzkie,pajęczański,-,-,7,-,-,1.37,2,1,1,10,18,197,92,10,80,2,t1009,2021-05-06
łódzkie,piotrkowski,-,-,10,-,-,1.09,2,2,0,20,16,323,246,12,233,1,t1010,2021-05-06
łódzkie,poddębicki,-,-,20,-,-,4.87,2,0,2,11,13,177,101,21,80,0,t1011,2021-05-06
łódzkie,radomszczański,-,-,25,-,-,2.23,3,0,3,29,46,475,176,30,146,0,t1012,2021-05-06
łódzkie,rawski,-,-,9,-,-,1.86,0,0,0,15,3,207,84,9,75,0,t1013,2021-05-06
łódzkie,sieradzki,-,-,18,-,-,1.53,2,0,2,27,35,515,177,23,152,2,t1014,2021-05-06
łódzkie,skierniewicki,-,-,3,-,-,0.79,0,0,0,4,7,82,40,3,37,0,t1015,2021-05-06
łódzkie,tomaszowski,-,-,18,-,-,1.55,0,0,0,29,24,368,246,19,226,1,t1016,2021-05-06
łódzkie,wieluński,-,-,25,-,-,3.29,0,0,0,20,24,325,165,35,130,0,t1017,2021-05-06
łódzkie,wieruszowski,-,-,4,-,-,0.95,0,0,0,7,23,157,37,4,33,0,t1018,2021-05-06
łódzkie,zduńskowolski,-,-,15,-,-,2.26,3,0,3,25,8,220,111,16,94,1,t1019,2021-05-06
łódzkie,zgierski,-,-,39,-,-,2.35,7,1,6,62,58,784,341,41,298,2,t1020,2021-05-06
łódzkie,brzeziński,-,-,5,-,-,1.62,1,1,0,13,1,147,38,5,33,0,t1021,2021-05-06
łódzkie,Łódź,-,-,182,-,-,2.69,14,0,14,279,249,3092,1683,190,1476,17,t1061,2021-05-06
łódzkie,Piotrków Trybunalski,-,-,6,-,-,0.82,2,2,0,16,13,184,210,8,202,0,t1062,2021-05-06
łódzkie,Skierniewice,-,-,8,-,-,1.67,1,0,1,13,7,115,82,8,73,1,t1063,2021-05-06
małopolskie,bocheński,-,-,17,-,-,1.59,1,0,1,16,20,301,112,19,91,2,t1201,2021-05-06
małopolskie,brzeski,-,-,5,-,-,0.54,5,5,0,5,11,195,113,5,108,0,t1202,2021-05-06
małopolskie,chrzanowski,-,-,4,-,-,0.32,0,0,0,26,44,507,90,5,82,3,t1203,2021-05-06
małopolskie,dąbrowski,-,-,3,-,-,0.51,1,1,0,7,19,231,56,3,53,0,t1204,2021-05-06
małopolskie,gorlicki,-,-,10,-,-,0.92,3,1,2,19,25,430,188,14,172,2,t1205,2021-05-06
małopolskie,krakowski,-,-,49,-,-,1.75,2,2,0,101,67,1219,384,50,326,8,t1206,2021-05-06
małopolskie,limanowski,-,-,6,-,-,0.45,0,0,0,12,14,254,140,7,132,1,t1207,2021-05-06
małopolskie,miechowski,-,-,16,-,-,3.29,0,0,0,14,15,248,78,16,59,3,t1208,2021-05-06
małopolskie,myślenicki,-,-,14,-,-,1.09,0,0,0,24,27,355,148,15,130,3,t1209,2021-05-06
małopolskie,nowosądecki,-,-,16,-,-,0.74,1,1,0,20,30,510,290,18,263,9,t1210,2021-05-06
małopolskie,nowotarski,-,-,10,-,-,0.52,3,0,3,12,14,381,227,12,214,1,t1211,2021-05-06
małopolskie,olkuski,-,-,8,-,-,0.72,1,0,1,24,42,537,114,8,103,3,t1212,2021-05-06
małopolskie,oświęcimski,-,-,16,-,-,1.04,1,0,1,30,27,545,229,16,210,3,t1213,2021-05-06
małopolskie,proszowicki,-,-,9,-,-,2.09,0,0,0,7,9,187,51,10,41,0,t1214,2021-05-06
małopolskie,suski,-,-,8,-,-,0.95,1,0,1,10,20,349,93,8,84,1,t1215,2021-05-06
małopolskie,tarnowski,-,-,18,-,-,0.89,5,0,5,34,30,604,255,21,233,1,t1216,2021-05-06
małopolskie,tatrzański,-,-,7,-,-,1.03,1,1,0,8,2,165,73,8,65,0,t1217,2021-05-06
małopolskie,wadowicki,-,-,13,-,-,0.81,0,0,0,29,23,453,149,13,133,3,t1218,2021-05-06
małopolskie,wielicki,-,-,14,-,-,1.08,0,0,0,36,27,670,160,14,140,6,t1219,2021-05-06
małopolskie,Kraków,-,-,123,-,-,1.57,2,2,0,237,224,3310,1273,130,1123,20,t1261,2021-05-06
małopolskie,Nowy Sącz,-,-,9,-,-,1.07,0,0,0,12,14,175,94,9,84,1,t1262,2021-05-06
