wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,2222,-,-,0.58,0,0,0,2072,0,0,4699,2287,2404,8,t0000,2024-09-24
dolnośląskie,bolesławiecki,-,-,6,-,-,0.67,0,0,0,0,0,0,18,6,12,0,t0201,2024-09-24
dolnośląskie,dzierżoniowski,-,-,5,-,-,0.5,0,0,0,6,0,0,12,5,7,0,t0202,2024-09-24
dolnośląskie,głogowski,-,-,10,-,-,1.13,0,0,0,2,0,0,19,10,9,0,t0203,2024-09-24
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,2,0,2,0,t0204,2024-09-24
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2024-09-24
dolnośląskie,jeleniogórski,-,-,4,-,-,0.63,0,0,0,5,0,0,9,4,5,0,t0206,2024-09-24
dolnośląskie,kamiennogórski,-,-,1,-,-,0.23,0,0,0,0,0,0,1,1,0,0,t0207,2024-09-24
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2024-09-24
dolnośląskie,legnicki,-,-,2,-,-,0.36,0,0,0,1,0,0,2,2,0,0,t0209,2024-09-24
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,0,0,1,1,0,0,t0210,2024-09-24
dolnośląskie,lubiński,-,-,13,-,-,1.23,0,0,0,1,0,0,14,13,1,0,t0211,2024-09-24
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0212,2024-09-24
dolnośląskie,milicki,-,-,5,-,-,1.35,0,0,0,5,0,0,5,5,0,0,t0213,2024-09-24
dolnośląskie,oleśnicki,-,-,2,-,-,0.19,0,0,0,2,0,0,2,2,0,0,t0214,2024-09-24
dolnośląskie,oławski,-,-,2,-,-,0.26,0,0,0,0,0,0,2,2,0,0,t0215,2024-09-24
