wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1267,-,-,0.33,209,55,154,5699,1268,77005,57940,1522,56144,274,t0000,2021-05-25
dolnośląskie,bolesławiecki,-,-,16,-,-,1.78,2,0,2,24,8,400,236,17,218,1,t0201,2021-05-25
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,9,3,114,88,2,85,1,t0202,2021-05-25
dolnośląskie,głogowski,-,-,2,-,-,0.23,2,0,2,12,3,197,115,3,111,1,t0203,2021-05-25
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,2,2,82,35,0,34,1,t0204,2021-05-25
dolnośląskie,jaworski,-,-,3,-,-,0.6,0,0,0,6,7,78,48,4,43,1,t0205,2021-05-25
dolnośląskie,jeleniogórski,-,-,2,-,-,0.32,1,0,1,6,6,117,85,3,82,0,t0206,2021-05-25
dolnośląskie,kamiennogórski,-,-,3,-,-,0.7,0,0,0,2,0,38,58,4,54,0,t0207,2021-05-25
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,30,3,137,143,0,143,0,t0208,2021-05-25
dolnośląskie,legnicki,-,-,1,-,-,0.18,1,1,0,5,3,128,55,1,54,0,t0209,2021-05-25
dolnośląskie,lubański,-,-,2,-,-,0.37,0,0,0,8,7,117,75,4,69,2,t0210,2021-05-25
dolnośląskie,lubiński,-,-,1,-,-,0.09,2,0,2,13,2,149,107,1,106,0,t0211,2021-05-25
dolnośląskie,lwówecki,-,-,2,-,-,0.44,0,0,0,13,5,108,102,7,94,1,t0212,2021-05-25
dolnośląskie,milicki,-,-,1,-,-,0.27,0,0,0,3,0,49,40,1,39,0,t0213,2021-05-25
dolnośląskie,oleśnicki,-,-,5,-,-,0.47,0,0,0,10,8,213,103,7,96,0,t0214,2021-05-25
dolnośląskie,oławski,-,-,3,-,-,0.39,1,1,0,17,2,275,112,4,108,0,t0215,2021-05-25
dolnośląskie,polkowicki,-,-,6,-,-,0.95,0,0,0,2,2,139,81,6,74,1,t0216,2021-05-25
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,5,4,37,32,0,32,0,t0217,2021-05-25
dolnośląskie,średzki,-,-,3,-,-,0.54,1,0,1,8,2,133,79,5,73,1,t0218,2021-05-25
dolnośląskie,świdnicki,-,-,9,-,-,0.57,0,0,0,28,6,371,222,9,212,1,t0219,2021-05-25
dolnośląskie,trzebnicki,-,-,4,-,-,0.47,0,0,0,12,1,225,107,5,102,0,t0220,2021-05-25
dolnośląskie,wałbrzyski,-,-,2,-,-,0.36,0,0,0,3,0,32,64,2,62,0,t0221,2021-05-25
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,12,1,71,50,0,50,0,t0222,2021-05-25
dolnośląskie,wrocławski,-,-,3,-,-,0.19,1,1,0,41,6,439,288,5,282,1,t0223,2021-05-25
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,10,0,109,56,0,54,2,t0224,2021-05-25
dolnośląskie,zgorzelecki,-,-,7,-,-,0.79,0,0,0,16,2,225,104,9,94,1,t0225,2021-05-25
dolnośląskie,złotoryjski,-,-,4,-,-,0.92,0,0,0,3,1,79,43,4,39,0,t0226,2021-05-25
