wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,27458,-,-,7.16,562,165,397,42440,20498,662036,111604,29552,80513,1539,t0000,2021-12-08
dolnośląskie,bolesławiecki,-,-,109,-,-,12.11,0,0,0,132,101,2074,336,135,192,9,t0201,2021-12-08
dolnośląskie,dzierżoniowski,-,-,96,-,-,9.55,5,1,4,72,27,985,287,98,186,3,t0202,2021-12-08
dolnośląskie,głogowski,-,-,66,-,-,7.43,0,0,0,83,51,1871,228,71,154,3,t0203,2021-12-08
dolnośląskie,górowski,-,-,12,-,-,3.46,0,0,0,40,26,635,66,13,53,0,t0204,2021-12-08
dolnośląskie,jaworski,-,-,11,-,-,2.2,0,0,0,54,13,869,62,14,48,0,t0205,2021-12-08
dolnośląskie,jeleniogórski,-,-,29,-,-,4.57,0,0,0,45,11,919,126,33,93,0,t0206,2021-12-08
dolnośląskie,kamiennogórski,-,-,22,-,-,5.11,0,0,0,36,7,306,102,26,75,1,t0207,2021-12-08
dolnośląskie,kłodzki,-,-,105,-,-,6.68,0,0,0,111,23,1987,344,108,235,1,t0208,2021-12-08
dolnośląskie,legnicki,-,-,53,-,-,9.6,0,0,0,55,22,1288,128,56,70,2,t0209,2021-12-08
dolnośląskie,lubański,-,-,58,-,-,10.73,2,2,0,70,44,1053,139,65,70,4,t0210,2021-12-08
dolnośląskie,lubiński,-,-,125,-,-,11.78,6,1,5,143,42,2176,378,131,239,8,t0211,2021-12-08
dolnośląskie,lwówecki,-,-,24,-,-,5.24,1,1,0,54,34,620,134,29,103,2,t0212,2021-12-08
dolnośląskie,milicki,-,-,20,-,-,5.42,0,0,0,66,25,1257,47,24,23,0,t0213,2021-12-08
dolnośląskie,oleśnicki,-,-,95,-,-,8.85,0,0,0,157,50,2283,253,97,155,1,t0214,2021-12-08
dolnośląskie,oławski,-,-,81,-,-,10.54,0,0,0,94,43,2566,257,88,166,3,t0215,2021-12-08
dolnośląskie,polkowicki,-,-,55,-,-,8.72,2,2,0,65,31,1546,188,57,130,1,t0216,2021-12-08
dolnośląskie,strzeliński,-,-,25,-,-,5.75,0,0,0,49,15,810,117,27,89,1,t0217,2021-12-08
dolnośląskie,średzki,-,-,49,-,-,8.85,0,0,0,88,20,1402,174,55,116,3,t0218,2021-12-08
dolnośląskie,świdnicki,-,-,98,-,-,6.26,1,0,1,122,36,2454,336,105,228,3,t0219,2021-12-08
dolnośląskie,trzebnicki,-,-,61,-,-,7.14,0,0,0,91,35,1781,192,65,126,1,t0220,2021-12-08
dolnośląskie,wałbrzyski,-,-,26,-,-,4.69,0,0,0,48,11,487,119,28,91,0,t0221,2021-12-08
