wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,434,-,-,0.11,0,0,0,652,0,0,1807,445,1357,5,t0000,2023-10-09
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,0,0,0,3,2,1,0,t0201,2023-10-09
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,1,0,0,4,1,3,0,t0202,2023-10-09
dolnośląskie,głogowski,-,-,3,-,-,0.34,0,0,0,0,0,0,8,3,5,0,t0203,2023-10-09
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2023-10-09
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2023-10-09
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0206,2023-10-09
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,1,0,0,1,0,1,0,t0207,2023-10-09
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2023-10-09
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2023-10-09
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2023-10-09
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,4,0,0,4,1,3,0,t0211,2023-10-09
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2023-10-09
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2023-10-09
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0214,2023-10-09
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,0,0,0,1,1,0,0,t0215,2023-10-09
dolnośląskie,polkowicki,-,-,1,-,-,0.16,0,0,0,2,0,0,2,1,1,0,t0216,2023-10-09
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,0,1,0,1,0,t0217,2023-10-09
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,3,0,0,3,0,3,0,t0218,2023-10-09
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,7,0,0,9,1,8,0,t0219,2023-10-09
dolnośląskie,trzebnicki,-,-,2,-,-,0.23,0,0,0,0,0,0,2,2,0,0,t0220,2023-10-09
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,1,0,0,3,0,3,0,t0221,2023-10-09
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,0,0,0,0,0,0,0,t0222,2023-10-09
